date,obama speech
2016-07-08,4.260869565217391
2016-07-09,1.7043478260869565
2016-07-10,1.7043478260869565
2016-07-11,0.8521739130434782
2016-07-12,5.113043478260869
2016-07-13,9.373913043478261
2016-07-14,3.408695652173913
2016-07-15,2.5565217391304347
2016-07-16,1.7043478260869565
2016-07-17,1.7043478260869565
2016-07-18,1.7043478260869565
2016-07-19,34.086956521739125
2016-07-20,23.860869565217392
2016-07-21,8.521739130434781
2016-07-22,5.965217391304348
2016-07-23,3.408695652173913
2016-07-24,1.7043478260869565
2016-07-25,1.7043478260869565
2016-07-26,73.28695652173913
2016-07-27,34.086956521739125
2016-07-28,85.21739130434783
2016-07-29,28.121739130434783
2016-07-30,9.373913043478261
2016-07-31,5.113043478260869
2016-08-01,3.408695652173913
2016-08-02,2.5565217391304347
2016-08-03,2.5565217391304347
2016-08-04,2.5565217391304347
2016-08-05,1.7043478260869565
2016-08-06,1.7043478260869565
2016-08-07,0.8521739130434782
2016-08-08,0.8521739130434782
2016-08-09,0.8521739130434782
2016-08-10,0.8521739130434782
2016-08-11,0.8521739130434782
2016-08-12,0.8521739130434782
2016-08-13,0.8521739130434782
2016-08-14,0.8521739130434782
2016-08-15,0.8521739130434782
2016-08-16,0.8521739130434782
2016-08-17,0.8521739130434782
2016-08-18,0.8521739130434782
2016-08-19,0.8521739130434782
2016-08-20,0.8521739130434782
2016-08-21,0.8521739130434782
2016-08-22,0.8521739130434782
2016-08-23,0.8521739130434782
2016-08-24,0.8521739130434782
2016-08-25,0.8521739130434782
2016-08-26,0.8521739130434782
2016-08-27,0.8521739130434782
2016-08-28,0.8521739130434782
2016-08-29,0.8521739130434782
2016-08-30,0.8521739130434782
2016-08-31,0.8521739130434782
2016-09-01,0.8521739130434782
2016-09-02,0.8521739130434782
2016-09-03,0.8521739130434782
2016-09-04,0.8521739130434782
2016-09-05,0.8521739130434782
2016-09-06,0.8521739130434782
2016-09-07,0.8521739130434782
2016-09-08,0.8521739130434782
2016-09-09,0.8521739130434782
2016-09-10,0.8521739130434782
2016-09-11,0.8521739130434782
2016-09-12,0.8521739130434782
2016-09-13,0.8521739130434782
2016-09-14,1.7043478260869565
2016-09-15,0.8521739130434782
2016-09-16,1.7043478260869565
2016-09-17,1.7043478260869565
2016-09-18,2.5565217391304347
2016-09-19,1.7043478260869565
2016-09-20,3.408695652173913
2016-09-21,3.408695652173913
2016-09-22,2.5565217391304347
2016-09-23,1.7043478260869565
2016-09-24,1.7043478260869565
2016-09-25,0.8521739130434782
2016-09-26,0.8521739130434782
2016-09-27,1.7043478260869565
2016-09-28,1.7043478260869565
2016-09-29,1.7043478260869565
2016-09-30,1.7043478260869565
2016-10-01,0.9260869565217391
2016-10-02,0.9260869565217391
2016-10-03,0.9260869565217391
2016-10-04,0.9260869565217391
2016-10-05,0.9260869565217391
2016-10-06,0.9260869565217391
2016-10-07,0.9260869565217391
2016-10-08,0.9260869565217391
2016-10-09,0.9260869565217391
2016-10-10,0.9260869565217391
2016-10-11,0.9260869565217391
2016-10-12,1.8521739130434782
2016-10-13,9.18695652173913
2016-10-14,25.708695652173912
2016-10-15,11.965217391304348
2016-10-16,6.908695652173913
2016-10-17,4.130434782608695
2016-10-18,3.2043478260869565
2016-10-19,2.7782608695652176
2016-10-20,2.7782608695652176
2016-10-21,3.2043478260869565
2016-10-22,2.2782608695652176
2016-10-23,1.8521739130434782
2016-10-24,1.3521739130434782
2016-10-25,1.8521739130434782
2016-10-26,1.3521739130434782
2016-10-27,1.8521739130434782
2016-10-28,1.8521739130434782
2016-10-29,0.9260869565217391
2016-10-30,0.9260869565217391
2016-10-31,0.9260869565217391
2016-11-01,0.9260869565217391
2016-11-02,1.0
2016-11-03,2.0
2016-11-04,2.0
2016-11-05,2.0
2016-11-06,2.0
2016-11-07,2.0
2016-11-08,5.0
2016-11-09,40.0
2016-11-10,19.0
2016-11-11,8.0
2016-11-12,4.0
2016-11-13,5.0
2016-11-14,4.0
2016-11-15,4.0
2016-11-16,3.0
2016-11-17,2.0
2016-11-18,1.0
2016-11-19,1.0
2016-11-20,1.0
2016-11-21,1.0
2016-11-22,1.0
2016-11-23,2.0
2016-11-24,1.0
2016-11-25,1.0
2016-11-26,1.0
2016-11-27,1.0
2016-11-28,1.0
2016-11-29,1.0
2016-11-30,1.0
2016-12-01,1.0
2016-12-02,1.0
2016-12-03,0.0
2016-12-04,1.0
2016-12-05,1.0
2016-12-06,1.0
2016-12-07,2.0
2016-12-08,1.0
2016-12-09,1.0
2016-12-10,1.0
2016-12-11,1.0
2016-12-12,1.0
2016-12-13,1.0
2016-12-14,1.0
2016-12-15,1.0
2016-12-16,3.0
2016-12-17,2.0
2016-12-18,1.0
2016-12-19,1.0
2016-12-20,1.0
2016-12-21,1.0
2016-12-22,1.0
2016-12-23,1.0
2016-12-24,1.0
2016-12-25,1.0
2016-12-26,1.0
2016-12-27,1.0
2016-12-28,1.0
2016-12-29,1.0
2016-12-30,0.0
2016-12-31,1.0
2017-01-01,1.0
2017-01-02,2.0
2017-01-03,2.0
2017-01-04,1.0
2017-01-05,2.0
2017-01-06,4.0
2017-01-07,8.0
2017-01-08,5.0
2017-01-09,5.0
2017-01-10,14.0
2017-01-11,100.0
2017-01-12,23.0
2017-01-13,11.0
2017-01-14,6.0
2017-01-15,4.0
2017-01-16,4.0
2017-01-17,3.0
2017-01-18,4.0
2017-01-19,6.0
2017-01-20,16.0
2017-01-21,12.0
2017-01-22,6.0
2017-01-23,4.0
2017-01-24,2.0
2017-01-25,2.0
2017-01-26,2.0
2017-01-27,2.0
2017-01-28,1.0
2017-01-29,1.0
2017-01-30,1.0
2017-01-31,2.0
2017-02-01,1.0
2017-02-02,2.0
2017-02-03,1.0
2017-02-04,1.0
2017-02-05,1.0
2017-02-06,1.0
2017-02-07,1.0
2017-02-08,1.0
2017-02-09,1.0
2017-02-10,1.0
2017-02-11,1.0
2017-02-12,1.0
2017-02-13,1.0
2017-02-14,1.0
2017-02-15,1.0
2017-02-16,1.0
2017-02-17,1.0
2017-02-18,1.0
2017-02-19,1.0
2017-02-20,1.0
2017-02-21,1.0
2017-02-22,1.0
2017-02-23,0.0
2017-02-24,1.0
2017-02-25,1.0
2017-02-26,1.0
2017-02-27,1.0
2017-02-28,1.0
2017-03-01,1.935064935064935
2017-03-02,0.9967532467532467
2017-03-03,0.7922077922077921
2017-03-04,0.7922077922077921
2017-03-05,0.262987012987013
2017-03-06,0.8506493506493507
2017-03-07,0.8506493506493507
2017-03-08,0.8506493506493507
2017-03-09,0.8214285714285714
2017-03-10,0.7337662337662337
2017-03-11,0.17532467532467533
2017-03-12,0.23376623376623376
2017-03-13,0.7922077922077921
2017-03-14,0.7922077922077921
2017-03-15,0.762987012987013
2017-03-16,0.762987012987013
2017-03-17,0.17532467532467533
2017-03-18,0.1461038961038961
2017-03-19,0.23376623376623376
2017-03-20,0.262987012987013
2017-03-21,0.7922077922077921
2017-03-22,0.262987012987013
2017-03-23,0.7922077922077921
2017-03-24,0.262987012987013
2017-03-25,0.6753246753246753
2017-03-26,0.20454545454545453
2017-03-27,0.262987012987013
2017-03-28,0.23376623376623376
2017-03-29,0.7045454545454546
2017-03-30,0.23376623376623376
2017-03-31,0.20454545454545453
2017-04-01,0.1461038961038961
2017-04-02,0.40909090909090906
2017-04-03,0.40909090909090906
2017-04-04,0.525974025974026
2017-04-05,0.525974025974026
2017-04-06,0.40909090909090906
2017-04-07,0.35064935064935066
2017-04-08,0.40909090909090906
2017-04-09,0.2922077922077922
2017-04-10,0.40909090909090906
2017-04-11,0.40909090909090906
2017-04-12,0.35064935064935066
2017-04-13,0.35064935064935066
2017-04-14,0.35064935064935066
2017-04-15,0.2922077922077922
2017-04-16,0.40909090909090906
2017-04-17,0.525974025974026
2017-04-18,0.4675324675324675
2017-04-19,0.40909090909090906
2017-04-20,0.4675324675324675
2017-04-21,0.935064935064935
2017-04-22,1.5194805194805194
2017-04-23,0.4675324675324675
2017-04-24,5.844155844155844
2017-04-25,4.441558441558441
2017-04-26,1.344155844155844
2017-04-27,5.435064935064935
2017-04-28,2.571428571428571
2017-04-29,1.2272727272727273
2017-04-30,0.935064935064935
2017-05-01,1.1103896103896103
2017-05-02,0.7012987012987013
2017-05-03,0.7597402597402597
2017-05-04,0.6428571428571428
2017-05-05,0.525974025974026
2017-05-06,0.4675324675324675
2017-05-07,0.525974025974026
2017-05-08,1.9285714285714286
2017-05-09,0.8766233766233766
2017-05-10,0.8181818181818181
2017-05-11,0.7012987012987013
2017-05-12,0.525974025974026
2017-05-13,0.5844155844155844
2017-05-14,0.525974025974026
2017-05-15,0.5844155844155844
2017-05-16,0.4675324675324675
2017-05-17,0.5844155844155844
2017-05-18,0.525974025974026
2017-05-19,0.4675324675324675
2017-05-20,0.40909090909090906
2017-05-21,0.8766233766233766
2017-05-22,1.1103896103896103
2017-05-23,0.6428571428571428
2017-05-24,0.5844155844155844
2017-05-25,0.6428571428571428
2017-05-26,0.6428571428571428
2017-05-27,0.4675324675324675
2017-05-28,0.40909090909090906
2017-05-29,0.525974025974026
2017-05-30,0.35064935064935066
2017-05-31,0.4675324675324675
2017-06-01,0.4675324675324675
2017-06-02,0.525974025974026
2017-06-03,0.40909090909090906
