date,trump taxes
2016-08-10,1.9640073454397062
2016-08-11,1.9640073454397062
2016-08-12,3.9280146908794125
2016-08-13,4.910018363599265
2016-08-14,2.9460110181595596
2016-08-15,1.9640073454397062
2016-08-16,1.9640073454397062
2016-08-17,2.9460110181595596
2016-08-18,2.9460110181595596
2016-08-19,0.9820036727198531
2016-08-20,0.9820036727198531
2016-08-21,1.9640073454397062
2016-08-22,1.9640073454397062
2016-08-23,2.9460110181595596
2016-08-24,0.9820036727198531
2016-08-25,0.9820036727198531
2016-08-26,0.9820036727198531
2016-08-27,0.9820036727198531
2016-08-28,0.9820036727198531
2016-08-29,0.9820036727198531
2016-08-30,0.9820036727198531
2016-08-31,0.9820036727198531
2016-09-01,0.9820036727198531
2016-09-02,1.9640073454397062
2016-09-03,0.0
2016-09-04,1.9640073454397062
2016-09-05,0.0
2016-09-06,0.9820036727198531
2016-09-07,1.9640073454397062
2016-09-08,0.9820036727198531
2016-09-09,0.9820036727198531
2016-09-10,1.9640073454397062
2016-09-11,0.9820036727198531
2016-09-12,1.9640073454397062
2016-09-13,2.9460110181595596
2016-09-14,1.9640073454397062
2016-09-15,2.9460110181595596
2016-09-16,2.9460110181595596
2016-09-17,0.9820036727198531
2016-09-18,1.9640073454397062
2016-09-19,1.9640073454397062
2016-09-20,0.9820036727198531
2016-09-21,1.9640073454397062
2016-09-22,1.9640073454397062
2016-09-23,1.9640073454397062
2016-09-24,1.9640073454397062
2016-09-25,0.9820036727198531
2016-09-26,2.9460110181595596
2016-09-27,32.406121199755155
2016-09-28,18.65806978167721
2016-09-29,10.802040399918383
2016-09-30,8.838033054478679
2016-10-01,5.408855335645788
2016-10-02,97.8386451744542
2016-10-03,74.72760661089575
2016-10-04,37.36576208936952
2016-10-05,17.69957151601714
2016-10-06,7.867782085288717
2016-10-07,6.392164864313406
2016-10-08,4.424239951030403
2016-10-09,4.916547643338095
2016-10-10,17.208569679657217
2016-10-11,9.83309528667619
2016-10-12,7.86647622934095
2016-10-13,5.407549479698021
2016-10-14,4.4255458069781675
2016-10-15,2.4576208936951645
2016-10-16,2.4576208936951645
2016-10-17,3.933238114670475
2016-10-18,3.442236278310549
2016-10-19,3.933238114670475
2016-10-20,8.358783921648643
2016-10-21,2.949928586002857
2016-10-22,2.949928586002857
2016-10-23,2.45892674964293
2016-10-24,3.933238114670475
2016-10-25,2.4576208936951645
2016-10-26,3.933238114670475
2016-10-27,4.916547643338095
2016-10-28,3.933238114670475
2016-10-29,1.9666190573352376
2016-10-30,2.45892674964293
2016-10-31,2.949928586002857
2016-11-01,9.342093450316263
2016-11-02,7.876923076923077
2016-11-03,5.907692307692308
2016-11-04,4.923076923076923
2016-11-05,1.9692307692307693
2016-11-06,1.9692307692307693
2016-11-07,5.907692307692308
2016-11-08,8.861538461538462
2016-11-09,37.41538461538462
2016-11-10,20.676923076923078
2016-11-11,11.815384615384616
2016-11-12,6.892307692307693
2016-11-13,7.876923076923077
2016-11-14,7.876923076923077
2016-11-15,5.907692307692308
2016-11-16,4.923076923076923
2016-11-17,4.923076923076923
2016-11-18,3.9384615384615387
2016-11-19,2.953846153846154
2016-11-20,1.9692307692307693
2016-11-21,2.953846153846154
2016-11-22,2.953846153846154
2016-11-23,2.953846153846154
2016-11-24,1.9692307692307693
2016-11-25,1.9692307692307693
2016-11-26,2.953846153846154
2016-11-27,1.9692307692307693
2016-11-28,2.953846153846154
2016-11-29,2.953846153846154
2016-11-30,2.953846153846154
2016-12-01,1.9692307692307693
2016-12-02,2.953846153846154
2016-12-03,2.953846153846154
2016-12-04,1.9692307692307693
2016-12-05,2.953846153846154
2016-12-06,2.953846153846154
2016-12-07,2.953846153846154
2016-12-08,2.953846153846154
2016-12-09,2.953846153846154
2016-12-10,0.9846153846153847
2016-12-11,0.9846153846153847
2016-12-12,0.9846153846153847
2016-12-13,1.9692307692307693
2016-12-14,1.9692307692307693
2016-12-15,0.9846153846153847
2016-12-16,1.9692307692307693
2016-12-17,0.9846153846153847
2016-12-18,1.9692307692307693
2016-12-19,0.9846153846153847
2016-12-20,0.9846153846153847
2016-12-21,1.9692307692307693
2016-12-22,1.9692307692307693
2016-12-23,0.9846153846153847
2016-12-24,0.9846153846153847
2016-12-25,0.0
2016-12-26,0.9846153846153847
2016-12-27,0.9846153846153847
2016-12-28,1.9692307692307693
2016-12-29,1.9692307692307693
2016-12-30,0.9846153846153847
2016-12-31,0.9846153846153847
2017-01-01,0.9846153846153847
2017-01-02,1.9692307692307693
2017-01-03,0.9846153846153847
2017-01-04,1.9692307692307693
2017-01-05,1.9692307692307693
2017-01-06,2.953846153846154
2017-01-07,0.9846153846153847
2017-01-08,2.953846153846154
2017-01-09,2.953846153846154
2017-01-10,1.9692307692307693
2017-01-11,4.923076923076923
2017-01-12,3.9384615384615387
2017-01-13,3.9384615384615387
2017-01-14,1.9692307692307693
2017-01-15,1.9692307692307693
2017-01-16,0.9846153846153847
2017-01-17,1.9692307692307693
2017-01-18,2.953846153846154
2017-01-19,3.9384615384615387
2017-01-20,6.892307692307693
2017-01-21,9.846153846153847
2017-01-22,13.784615384615385
2017-01-23,18.70769230769231
2017-01-24,10.830769230769231
2017-01-25,8.861538461538462
2017-01-26,9.846153846153847
2017-01-27,6.892307692307693
2017-01-28,8.861538461538462
2017-01-29,7.876923076923077
2017-01-30,6.892307692307693
2017-01-31,5.907692307692308
2017-02-01,3.9384615384615387
2017-02-02,3.9384615384615387
2017-02-03,5.907692307692308
2017-02-04,3.9384615384615387
2017-02-05,2.953846153846154
2017-02-06,2.953846153846154
2017-02-07,2.953846153846154
2017-02-08,2.953846153846154
2017-02-09,3.9384615384615387
2017-02-10,2.953846153846154
2017-02-11,1.9692307692307693
2017-02-12,2.953846153846154
2017-02-13,4.923076923076923
2017-02-14,2.953846153846154
2017-02-15,3.9384615384615387
2017-02-16,4.923076923076923
2017-02-17,3.9384615384615387
2017-02-18,2.953846153846154
2017-02-19,2.953846153846154
2017-02-20,2.953846153846154
2017-02-21,2.953846153846154
2017-02-22,4.923076923076923
2017-02-23,3.9384615384615387
2017-02-24,2.953846153846154
2017-02-25,1.9692307692307693
2017-02-26,1.9692307692307693
2017-02-27,2.953846153846154
2017-02-28,2.953846153846154
2017-03-01,3.9692307692307693
2017-03-02,2.976923076923077
2017-03-03,1.9846153846153847
2017-03-04,2.976923076923077
2017-03-05,1.9846153846153847
2017-03-06,2.476923076923077
2017-03-07,1.9846153846153847
2017-03-08,1.9846153846153847
2017-03-09,1.9846153846153847
2017-03-10,2.476923076923077
2017-03-11,1.4846153846153847
2017-03-12,1.9846153846153847
2017-03-13,1.4923076923076923
2017-03-14,3.4692307692307693
2017-03-15,99.23076923076923
2017-03-16,20.846153846153847
2017-03-17,6.453846153846154
2017-03-18,4.461538461538462
2017-03-19,3.4692307692307693
2017-03-20,2.976923076923077
2017-03-21,2.9692307692307693
2017-03-22,1.9846153846153847
2017-03-23,1.9846153846153847
2017-03-24,1.9846153846153847
2017-03-25,1.4923076923076923
2017-03-26,0.9923076923076923
2017-03-27,1.4923076923076923
2017-03-28,1.9846153846153847
2017-03-29,1.9846153846153847
2017-03-30,1.4846153846153847
2017-03-31,1.9846153846153847
2017-04-01,0.9923076923076923
2017-04-02,1.0
2017-04-03,1.0
2017-04-04,2.0
2017-04-05,2.0
2017-04-06,1.0
2017-04-07,1.0
2017-04-08,1.0
2017-04-09,1.0
2017-04-10,1.0
2017-04-11,2.0
2017-04-12,2.0
2017-04-13,2.0
2017-04-14,4.0
2017-04-15,7.0
2017-04-16,6.0
2017-04-17,6.0
2017-04-18,4.0
2017-04-19,2.0
2017-04-20,1.0
2017-04-21,2.0
2017-04-22,2.0
2017-04-23,1.0
2017-04-24,1.0
2017-04-25,3.0
2017-04-26,7.0
2017-04-27,8.0
2017-04-28,3.0
2017-04-29,2.0
2017-04-30,2.0
2017-05-01,2.0
2017-05-02,2.0
2017-05-03,1.0
2017-05-04,1.0
2017-05-05,2.0
2017-05-06,1.0
2017-05-07,1.0
2017-05-08,1.0
2017-05-09,1.0
2017-05-10,1.0
2017-05-11,2.0
2017-05-12,2.0
2017-05-13,1.0
2017-05-14,1.0
2017-05-15,1.0
2017-05-16,2.0
2017-05-17,1.0
2017-05-18,1.0
2017-05-19,1.0
2017-05-20,1.0
2017-05-21,1.0
2017-05-22,0.0
2017-05-23,1.0
2017-05-24,1.0
2017-05-25,1.0
2017-05-26,1.0
2017-05-27,1.0
2017-05-28,1.0
2017-05-29,1.0
2017-05-30,1.0
2017-05-31,1.0
2017-06-01,1.0
2017-06-02,1.0
2017-06-03,1.0
