date,recused
2016-05-01,0.0
2016-05-02,0.0
2016-05-03,0.9144385026737968
2016-05-04,0.0
2016-05-05,0.4572192513368984
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,1.0668449197860963
2016-05-09,0.9144385026737968
2016-05-10,0.9144385026737968
2016-05-11,0.0
2016-05-12,0.4572192513368984
2016-05-13,1.4224598930481285
2016-05-14,0.0
2016-05-15,1.5748663101604279
2016-05-16,1.8288770053475936
2016-05-17,1.320855614973262
2016-05-18,0.4572192513368984
2016-05-19,2.286096256684492
2016-05-20,0.4572192513368984
2016-05-21,1.0668449197860963
2016-05-22,0.5588235294117647
2016-05-23,0.4572192513368984
2016-05-24,0.4572192513368984
2016-05-25,0.4572192513368984
2016-05-26,0.96524064171123
2016-05-27,0.0
2016-05-28,1.0668449197860963
2016-05-29,0.0
2016-05-30,0.4572192513368984
2016-05-31,0.4572192513368984
2016-06-01,0.4572192513368984
2016-06-02,2.336898395721925
2016-06-03,1.4224598930481285
2016-06-04,0.5588235294117647
2016-06-05,0.5588235294117647
2016-06-06,3.200534759358289
2016-06-07,3.1497326203208558
2016-06-08,0.4572192513368984
2016-06-09,0.9144385026737968
2016-06-10,2.89572192513369
2016-06-11,0.0
2016-06-12,1.0668449197860963
2016-06-13,0.4572192513368984
2016-06-14,0.4572192513368984
2016-06-15,0.4572192513368984
2016-06-16,0.9144385026737968
2016-06-17,0.96524064171123
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,1.7780748663101604
2016-06-21,0.9144385026737968
2016-06-22,0.9144385026737968
2016-06-23,5.080213903743315
2016-06-24,0.96524064171123
2016-06-25,2.1844919786096257
2016-06-26,1.0668449197860963
2016-06-27,0.4572192513368984
2016-06-28,0.9144385026737968
2016-06-29,2.286096256684492
2016-06-30,2.336898395721925
2016-07-01,2.3877005347593583
2016-07-02,1.6764705882352942
2016-07-03,2.794117647058824
2016-07-04,0.96524064171123
2016-07-05,1.4224598930481285
2016-07-06,1.4224598930481285
2016-07-07,0.4572192513368984
2016-07-08,1.9812834224598932
2016-07-09,0.5588235294117647
2016-07-10,0.5588235294117647
2016-07-11,1.8796791443850267
2016-07-12,1.3716577540106953
2016-07-13,2.336898395721925
2016-07-14,2.336898395721925
2016-07-15,0.96524064171123
2016-07-16,2.1844919786096257
2016-07-17,0.5588235294117647
2016-07-18,0.9144385026737968
2016-07-19,0.0
2016-07-20,0.9144385026737968
2016-07-21,0.96524064171123
2016-07-22,0.0
2016-07-23,0.5588235294117647
2016-07-24,0.0
2016-07-25,0.9144385026737968
2016-07-26,0.9144385026737968
2016-07-27,0.0
2016-07-28,0.9144385026737968
2016-07-29,0.96524064171123
2016-07-30,0.5588235294117647
2016-07-31,1.1176470588235294
2016-08-01,0.0
2016-08-02,0.9144385026737968
2016-08-03,0.0
2016-08-04,0.96524064171123
2016-08-05,0.96524064171123
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,1.8796791443850267
2016-08-11,0.0
2016-08-12,0.96524064171123
2016-08-13,0.0
2016-08-14,0.5588235294117647
2016-08-15,2.4385026737967914
2016-08-16,0.9144385026737968
2016-08-17,0.9144385026737968
2016-08-18,0.9144385026737968
2016-08-19,0.96524064171123
2016-08-20,0.5588235294117647
2016-08-21,0.5080213903743316
2016-08-22,0.4572192513368984
2016-08-23,1.3716577540106953
2016-08-24,1.8288770053475936
2016-08-25,0.9144385026737968
2016-08-26,0.5080213903743316
2016-08-27,0.0
2016-08-28,2.1336898395721926
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,2.692513368983957
2016-09-01,0.4572192513368984
2016-09-02,1.8796791443850267
2016-09-03,0.5588235294117647
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.4572192513368984
2016-09-07,2.692513368983957
2016-09-08,0.4572192513368984
2016-09-09,1.8796791443850267
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.9144385026737968
2016-09-13,0.9144385026737968
2016-09-14,0.9144385026737968
2016-09-15,1.3716577540106953
2016-09-16,0.0
2016-09-17,1.0668449197860963
2016-09-18,0.0
2016-09-19,1.320855614973262
2016-09-20,0.0
2016-09-21,1.320855614973262
2016-09-22,0.4572192513368984
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.4572192513368984
2016-09-27,0.0
2016-09-28,1.320855614973262
2016-09-29,1.320855614973262
2016-09-30,0.4572192513368984
2016-10-01,0.2540106951871658
2016-10-02,0.0
2016-10-03,0.5
2016-10-04,0.5
2016-10-05,0.0
2016-10-06,1.160427807486631
2016-10-07,0.9572192513368984
2016-10-08,0.0
2016-10-09,1.0080213903743316
2016-10-10,0.7286096256684492
2016-10-11,0.660427807486631
2016-10-12,1.160427807486631
2016-10-13,1.160427807486631
2016-10-14,0.9572192513368984
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.20320855614973263
2016-10-18,0.7032085561497327
2016-10-19,0.5
2016-10-20,0.9318181818181819
2016-10-21,0.0
2016-10-22,0.5080213903743316
2016-10-23,0.2540106951871658
2016-10-24,0.0
2016-10-25,0.9318181818181819
2016-10-26,0.5
2016-10-27,0.9318181818181819
2016-10-28,1.160427807486631
2016-10-29,0.7540106951871658
2016-10-30,0.0
2016-10-31,0.4572192513368984
2016-11-01,2.1176470588235294
2016-11-02,2.0
2016-11-03,1.0
2016-11-04,1.0
2016-11-05,1.0
2016-11-06,1.0
2016-11-07,1.0
2016-11-08,1.0
2016-11-09,1.0
2016-11-10,1.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,2.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,1.0
2016-11-18,1.0
2016-11-19,0.0
2016-11-20,1.0
2016-11-21,1.0
2016-11-22,0.0
2016-11-23,1.0
2016-11-24,1.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,1.0
2016-11-28,1.0
2016-11-29,1.0
2016-11-30,1.0
2016-12-01,1.0
2016-12-02,1.0
2016-12-03,1.0
2016-12-04,0.0
2016-12-05,2.0
2016-12-06,0.0
2016-12-07,1.0
2016-12-08,1.0
2016-12-09,1.0
2016-12-10,0.0
2016-12-11,1.0
2016-12-12,1.0
2016-12-13,2.0
2016-12-14,1.0
2016-12-15,1.0
2016-12-16,0.0
2016-12-17,1.0
2016-12-18,0.0
2016-12-19,1.0
2016-12-20,1.0
2016-12-21,1.0
2016-12-22,1.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,1.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,1.0
2016-12-29,1.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,1.0
2017-01-02,1.0
2017-01-03,1.0
