date,obama suit
2016-11-02,18.0
2016-11-03,13.0
2016-11-04,8.0
2016-11-05,15.0
2016-11-06,15.0
2016-11-07,17.0
2016-11-08,19.0
2016-11-09,48.0
2016-11-10,23.0
2016-11-11,46.0
2016-11-12,36.0
2016-11-13,26.0
2016-11-14,25.0
2016-11-15,17.0
2016-11-16,19.0
2016-11-17,12.0
2016-11-18,14.0
2016-11-19,11.0
2016-11-20,24.0
2016-11-21,9.0
2016-11-22,9.0
2016-11-23,6.0
2016-11-24,10.0
2016-11-25,14.0
2016-11-26,22.0
2016-11-27,15.0
2016-11-28,9.0
2016-11-29,6.0
2016-11-30,11.0
2016-12-01,10.0
2016-12-02,10.0
2016-12-03,9.0
2016-12-04,13.0
2016-12-05,17.0
2016-12-06,19.0
2016-12-07,13.0
2016-12-08,18.0
2016-12-09,16.0
2016-12-10,18.0
2016-12-11,18.0
2016-12-12,4.0
2016-12-13,8.0
2016-12-14,8.0
2016-12-15,15.0
2016-12-16,22.0
2016-12-17,16.0
2016-12-18,15.0
2016-12-19,8.0
2016-12-20,16.0
2016-12-21,8.0
2016-12-22,16.0
2016-12-23,17.0
2016-12-24,15.0
2016-12-25,17.0
2016-12-26,15.0
2016-12-27,16.0
2016-12-28,8.0
2016-12-29,16.0
2016-12-30,15.0
2016-12-31,14.0
2017-01-01,14.0
2017-01-02,12.0
2017-01-03,10.0
2017-01-04,11.0
2017-01-05,21.0
2017-01-06,14.0
2017-01-07,17.0
2017-01-08,21.0
2017-01-09,11.0
2017-01-10,22.0
2017-01-11,56.0
2017-01-12,31.0
2017-01-13,29.0
2017-01-14,26.0
2017-01-15,23.0
2017-01-16,24.0
2017-01-17,20.0
2017-01-18,55.0
2017-01-19,83.0
2017-01-20,100.0
2017-01-21,98.0
2017-01-22,46.0
2017-01-23,38.0
2017-01-24,29.0
2017-01-25,35.0
2017-01-26,30.0
2017-01-27,27.0
2017-01-28,17.0
2017-01-29,13.0
2017-01-30,22.0
2017-01-31,18.0
2017-02-01,29.0
2017-02-02,24.0
2017-02-03,23.0
2017-02-04,23.0
2017-02-05,27.0
2017-02-06,15.0
2017-02-07,22.0
2017-02-08,18.0
2017-02-09,17.0
2017-02-10,30.0
2017-02-11,43.0
2017-02-12,21.0
2017-02-13,9.0
2017-02-14,20.0
2017-02-15,17.0
2017-02-16,15.0
2017-02-17,17.0
2017-02-18,15.0
2017-02-19,21.0
2017-02-20,11.0
2017-02-21,11.0
2017-02-22,16.0
2017-02-23,4.0
2017-02-24,8.0
2017-02-25,9.0
2017-02-26,11.0
2017-02-27,6.0
2017-02-28,22.0
2017-03-01,18.86712598425197
2017-03-02,16.57775590551181
2017-03-03,13.025590551181104
2017-03-04,23.156496062992126
2017-03-05,16.261811023622048
2017-03-06,17.841535433070867
2017-03-07,20.419291338582678
2017-03-08,6.841535433070867
2017-03-09,12.788385826771654
2017-03-10,7.446850393700787
2017-03-11,15.788385826771654
2017-03-12,17.47244094488189
2017-03-13,9.841535433070867
2017-03-14,19.07775590551181
2017-03-15,11.81496062992126
2017-03-16,5.4734251968503935
2017-03-17,10.025590551181104
2017-03-18,17.788385826771652
2017-03-19,21.761811023622048
2017-03-20,7.4734251968503935
2017-03-21,13.31496062992126
2017-03-22,7.052165354330709
2017-03-23,15.788385826771654
2017-03-24,6.736220472440945
2017-03-25,10.65748031496063
2017-03-26,9.65748031496063
2017-03-27,17.656496062992126
2017-03-28,4.4734251968503935
2017-03-29,7.052165354330709
2017-03-30,6.762795275590552
2017-03-31,5.762795275590552
2017-04-01,6.341535433070867
2017-04-02,8.683070866141733
2017-04-03,7.104330708661418
2017-04-04,3.9468503937007875
2017-04-05,9.47244094488189
2017-04-06,7.104330708661418
2017-04-07,22.891732283464567
2017-04-08,8.683070866141733
2017-04-09,8.683070866141733
2017-04-10,5.525590551181103
2017-04-11,7.893700787401575
2017-04-12,7.893700787401575
2017-04-13,9.47244094488189
2017-04-14,12.62992125984252
2017-04-15,11.051181102362206
2017-04-16,22.10236220472441
2017-04-17,37.1003937007874
2017-04-18,16.576771653543307
2017-04-19,11.051181102362206
2017-04-20,13.419291338582678
2017-04-21,9.47244094488189
2017-04-22,11.051181102362206
2017-04-23,12.62992125984252
2017-04-24,7.104330708661418
2017-04-25,9.47244094488189
2017-04-26,11.051181102362206
2017-04-27,3.9468503937007875
2017-04-28,13.419291338582678
2017-04-29,8.683070866141733
2017-04-30,11.051181102362206
2017-05-01,10.261811023622048
2017-05-02,18.155511811023622
2017-05-03,3.9468503937007875
2017-05-04,5.525590551181103
2017-05-05,11.840551181102363
2017-05-06,8.683070866141733
2017-05-07,8.683070866141733
2017-05-08,11.051181102362206
2017-05-09,22.10236220472441
2017-05-10,78.93700787401575
2017-05-11,40.25787401574804
2017-05-12,41.83661417322835
2017-05-13,28.41732283464567
2017-05-14,19.734251968503937
2017-05-15,16.576771653543307
2017-05-16,55.25590551181103
2017-05-17,30.785433070866144
2017-05-18,50.51968503937008
2017-05-19,26.838582677165356
2017-05-20,28.41732283464567
2017-05-21,14.998031496062993
2017-05-22,23.681102362204726
2017-05-23,29.20669291338583
2017-05-24,20.523622047244096
2017-05-25,26.838582677165356
2017-05-26,10.261811023622048
2017-05-27,18.155511811023622
2017-05-28,26.838582677165356
2017-05-29,11.840551181102363
2017-05-30,11.051181102362206
2017-05-31,7.104330708661418
2017-06-01,13.419291338582678
2017-06-02,17.366141732283467
2017-06-03,8.683070866141733
