date,obama book
2016-08-07,7.320388349514563
2016-08-08,9.455501618122979
2016-08-09,8.845469255663431
2016-08-10,3.9652103559870553
2016-08-11,11.285598705501618
2016-08-12,10.980582524271846
2016-08-13,9.150485436893204
2016-08-14,11.895631067961165
2016-08-15,9.760517799352751
2016-08-16,5.490291262135923
2016-08-17,7.625404530744337
2016-08-18,8.845469255663431
2016-08-19,6.405339805825243
2016-08-20,6.405339805825243
2016-08-21,9.455501618122979
2016-08-22,15.555825242718447
2016-08-23,5.490291262135923
2016-08-24,7.320388349514563
2016-08-25,6.10032362459547
2016-08-26,9.760517799352751
2016-08-27,10.980582524271846
2016-08-28,5.795307443365696
2016-08-29,10.065533980582524
2016-08-30,9.150485436893204
2016-08-31,6.405339805825243
2016-09-01,10.980582524271846
2016-09-02,4.575242718446602
2016-09-03,8.845469255663431
2016-09-04,12.505663430420713
2016-09-05,12.20064724919094
2016-09-06,11.590614886731393
2016-09-07,11.895631067961165
2016-09-08,6.405339805825243
2016-09-09,7.625404530744337
2016-09-10,13.725728155339807
2016-09-11,10.675566343042071
2016-09-12,10.370550161812298
2016-09-13,10.065533980582524
2016-09-14,9.760517799352751
2016-09-15,12.20064724919094
2016-09-16,25.62135922330097
2016-09-17,16.165857605177994
2016-09-18,15.860841423948221
2016-09-19,14.640776699029127
2016-09-20,7.320388349514563
2016-09-21,12.20064724919094
2016-09-22,10.675566343042071
2016-09-23,11.895631067961165
2016-09-24,7.930420711974111
2016-09-25,11.590614886731393
2016-09-26,7.320388349514563
2016-09-27,19.826051779935277
2016-09-28,11.590614886731393
2016-09-29,9.150485436893204
2016-09-30,7.625404530744337
2016-10-01,5.050161812297735
2016-10-02,10.422734627831716
2016-10-03,11.685275080906148
2016-10-04,10.947815533980583
2016-10-05,6.050161812297735
2016-10-06,12.490291262135923
2016-10-07,6.770226537216828
2016-10-08,20.70064724919094
2016-10-09,24.895631067961165
2016-10-10,13.905339805825243
2016-10-11,19.582928802588995
2016-10-12,12.47289644012945
2016-10-13,12.252831715210355
2016-10-14,19.133090614886733
2016-10-15,13.320388349514563
2016-10-16,9.72775080906149
2016-10-17,9.380258899676376
2016-10-18,14.710355987055017
2016-10-19,12.01537216828479
2016-10-20,10.14279935275081
2016-10-21,8.660194174757281
2016-10-22,10.837783171521036
2016-10-23,8.745145631067961
2016-10-24,8.72775080906149
2016-10-25,14.337783171521036
2016-10-26,11.837783171521036
2016-10-27,11.210355987055017
2016-10-28,12.032766990291261
2016-10-29,9.575242718446603
2016-10-30,5.880258899676376
2016-10-31,10.160194174757281
2016-11-01,9.337783171521036
2016-11-02,10.0
2016-11-03,9.0
2016-11-04,7.0
2016-11-05,7.0
2016-11-06,15.0
2016-11-07,12.0
2016-11-08,22.0
2016-11-09,43.0
2016-11-10,33.0
2016-11-11,36.0
2016-11-12,28.0
2016-11-13,21.0
2016-11-14,21.0
2016-11-15,21.0
2016-11-16,30.0
2016-11-17,18.0
2016-11-18,19.0
2016-11-19,18.0
2016-11-20,19.0
2016-11-21,11.0
2016-11-22,10.0
2016-11-23,9.0
2016-11-24,16.0
2016-11-25,5.0
2016-11-26,16.0
2016-11-27,21.0
2016-11-28,7.0
2016-11-29,13.0
2016-11-30,6.0
2016-12-01,10.0
2016-12-02,4.0
2016-12-03,10.0
2016-12-04,13.0
2016-12-05,7.0
2016-12-06,21.0
2016-12-07,8.0
2016-12-08,18.0
2016-12-09,15.0
2016-12-10,12.0
2016-12-11,9.0
2016-12-12,7.0
2016-12-13,11.0
2016-12-14,10.0
2016-12-15,8.0
2016-12-16,8.0
2016-12-17,30.0
2016-12-18,14.0
2016-12-19,14.0
2016-12-20,22.0
2016-12-21,21.0
2016-12-22,13.0
2016-12-23,15.0
2016-12-24,19.0
2016-12-25,16.0
2016-12-26,13.0
2016-12-27,12.0
2016-12-28,10.0
2016-12-29,12.0
2016-12-30,14.0
2016-12-31,13.0
2017-01-01,11.0
2017-01-02,14.0
2017-01-03,16.0
2017-01-04,20.0
2017-01-05,13.0
2017-01-06,16.0
2017-01-07,15.0
2017-01-08,9.0
2017-01-09,12.0
2017-01-10,14.0
2017-01-11,68.0
2017-01-12,33.0
2017-01-13,33.0
2017-01-14,15.0
2017-01-15,19.0
2017-01-16,47.0
2017-01-17,38.0
2017-01-18,43.0
2017-01-19,37.0
2017-01-20,83.0
2017-01-21,69.0
2017-01-22,36.0
2017-01-23,35.0
2017-01-24,30.0
2017-01-25,20.0
2017-01-26,24.0
2017-01-27,30.0
2017-01-28,13.0
2017-01-29,19.0
2017-01-30,21.0
2017-01-31,26.0
2017-02-01,20.0
2017-02-02,17.0
2017-02-03,13.0
2017-02-04,8.0
2017-02-05,11.0
2017-02-06,9.0
2017-02-07,18.0
2017-02-08,14.0
2017-02-09,23.0
2017-02-10,20.0
2017-02-11,14.0
2017-02-12,18.0
2017-02-13,13.0
2017-02-14,15.0
2017-02-15,11.0
2017-02-16,9.0
2017-02-17,9.0
2017-02-18,19.0
2017-02-19,14.0
2017-02-20,10.0
2017-02-21,20.0
2017-02-22,11.0
2017-02-23,12.0
2017-02-24,11.0
2017-02-25,9.0
2017-02-26,12.0
2017-02-27,14.0
2017-02-28,21.0
2017-03-01,97.12482468443199
2017-03-02,81.14235624123421
2017-03-03,43.11991584852735
2017-03-04,43.23492286115007
2017-03-05,33.55119214586255
2017-03-06,20.281206171107996
2017-03-07,23.252454417952315
2017-03-08,14.539971949509116
2017-03-09,16.482468443197757
2017-03-10,15.568723702664796
2017-03-11,16.011220196353435
2017-03-12,12.126227208976157
2017-03-13,19.338709677419352
2017-03-14,15.539971949509116
2017-03-15,10.654978962131837
2017-03-16,11.097475455820476
2017-03-17,12.511220196353436
2017-03-18,13.597475455820476
2017-03-19,11.154978962131837
2017-03-20,12.097475455820476
2017-03-21,13.597475455820476
2017-03-22,10.212482468443199
2017-03-23,14.982468443197757
2017-03-24,12.654978962131837
2017-03-25,15.539971949509116
2017-03-26,7.769985974754558
2017-03-27,15.039971949509116
2017-03-28,15.068723702664796
2017-03-29,9.712482468443199
2017-03-30,10.183730715287517
2017-03-31,13.626227208976157
2017-04-01,11.183730715287517
2017-04-02,7.539971949509116
2017-04-03,10.367461430575034
2017-04-04,16.022440392706873
2017-04-05,12.252454417952315
2017-04-06,17.90743338008415
2017-04-07,16.964936886395513
2017-04-08,14.137447405329592
2017-04-09,14.137447405329592
2017-04-10,8.482468443197757
2017-04-11,17.90743338008415
2017-04-12,8.482468443197757
2017-04-13,7.539971949509116
2017-04-14,13.194950911640953
2017-04-15,9.424964936886395
2017-04-16,8.482468443197757
2017-04-17,9.424964936886395
2017-04-18,12.252454417952315
2017-04-19,12.252454417952315
2017-04-20,10.367461430575034
2017-04-21,11.309957924263674
2017-04-22,6.597475455820477
2017-04-23,11.309957924263674
2017-04-24,17.90743338008415
2017-04-25,15.079943899018232
2017-04-26,17.90743338008415
2017-04-27,15.079943899018232
2017-04-28,24.50490883590463
2017-04-29,12.252454417952315
2017-04-30,17.90743338008415
2017-05-01,17.90743338008415
2017-05-02,16.022440392706873
2017-05-03,25.447405329593266
2017-05-04,45.2398316970547
2017-05-05,31.102384291725105
2017-05-06,19.79242636746143
2017-05-07,20.734922861150068
2017-05-08,17.90743338008415
2017-05-09,45.2398316970547
2017-05-10,23.56241234221599
2017-05-11,15.079943899018232
2017-05-12,14.137447405329592
2017-05-13,16.022440392706873
2017-05-14,9.424964936886395
2017-05-15,14.137447405329592
2017-05-16,11.309957924263674
2017-05-17,5.654978962131837
2017-05-18,7.539971949509116
2017-05-19,7.539971949509116
2017-05-20,8.482468443197757
2017-05-21,8.482468443197757
2017-05-22,6.597475455820477
2017-05-23,12.252454417952315
2017-05-24,15.079943899018232
2017-05-25,18.84992987377279
2017-05-26,13.194950911640953
2017-05-27,14.137447405329592
2017-05-28,7.539971949509116
2017-05-29,7.539971949509116
2017-05-30,7.539971949509116
2017-05-31,10.367461430575034
2017-06-01,16.964936886395513
2017-06-02,10.367461430575034
2017-06-03,5.654978962131837
