date,donald trump putin
2016-05-01,2.292682926829268
2016-05-02,1.719512195121951
2016-05-03,1.146341463414634
2016-05-04,2.0060975609756095
2016-05-05,1.146341463414634
2016-05-06,1.719512195121951
2016-05-07,0.2865853658536585
2016-05-08,1.719512195121951
2016-05-09,1.146341463414634
2016-05-10,1.146341463414634
2016-05-11,1.146341463414634
2016-05-12,1.146341463414634
2016-05-13,1.719512195121951
2016-05-14,2.5792682926829267
2016-05-15,3.439024390243902
2016-05-16,2.5792682926829267
2016-05-17,1.146341463414634
2016-05-18,1.4329268292682926
2016-05-19,0.2865853658536585
2016-05-20,1.146341463414634
2016-05-21,0.8597560975609755
2016-05-22,0.8597560975609755
2016-05-23,0.573170731707317
2016-05-24,0.8597560975609755
2016-05-25,1.4329268292682926
2016-05-26,1.146341463414634
2016-05-27,1.146341463414634
2016-05-28,0.2865853658536585
2016-05-29,2.0060975609756095
2016-05-30,0.8597560975609755
2016-05-31,0.8597560975609755
2016-06-01,1.719512195121951
2016-06-02,1.146341463414634
2016-06-03,2.292682926829268
2016-06-04,0.8597560975609755
2016-06-05,2.292682926829268
2016-06-06,1.146341463414634
2016-06-07,0.2865853658536585
2016-06-08,1.4329268292682926
2016-06-09,1.4329268292682926
2016-06-10,0.573170731707317
2016-06-11,0.573170731707317
2016-06-12,0.573170731707317
2016-06-13,1.4329268292682926
2016-06-14,0.2865853658536585
2016-06-15,1.719512195121951
2016-06-16,1.719512195121951
2016-06-17,1.146341463414634
2016-06-18,2.0060975609756095
2016-06-19,1.719512195121951
2016-06-20,1.719512195121951
2016-06-21,1.719512195121951
2016-06-22,0.2865853658536585
2016-06-23,0.8597560975609755
2016-06-24,1.719512195121951
2016-06-25,1.4329268292682926
2016-06-26,0.573170731707317
2016-06-27,0.573170731707317
2016-06-28,1.146341463414634
2016-06-29,0.8597560975609755
2016-06-30,1.146341463414634
2016-07-01,0.2865853658536585
2016-07-02,0.573170731707317
2016-07-03,0.573170731707317
2016-07-04,0.2865853658536585
2016-07-05,1.146341463414634
2016-07-06,0.2865853658536585
2016-07-07,0.573170731707317
2016-07-08,0.573170731707317
2016-07-09,1.146341463414634
2016-07-10,0.573170731707317
2016-07-11,0.573170731707317
2016-07-12,0.573170731707317
2016-07-13,0.573170731707317
2016-07-14,0.573170731707317
2016-07-15,1.146341463414634
2016-07-16,1.4329268292682926
2016-07-17,0.8597560975609755
2016-07-18,0.2865853658536585
2016-07-19,1.4329268292682926
2016-07-20,2.0060975609756095
2016-07-21,2.0060975609756095
2016-07-22,2.0060975609756095
2016-07-23,2.0060975609756095
2016-07-24,2.8658536585365852
2016-07-25,3.439024390243902
2016-07-26,5.7317073170731705
2016-07-27,10.603658536585366
2016-07-28,10.603658536585366
2016-07-29,8.310975609756097
2016-07-30,5.158536585365853
2016-07-31,5.4451219512195115
2016-08-01,3.7256097560975605
2016-08-02,5.7317073170731705
2016-08-03,3.152439024390244
2016-08-04,2.292682926829268
2016-08-05,2.8658536585365852
2016-08-06,1.4329268292682926
2016-08-07,2.0060975609756095
2016-08-08,1.146341463414634
2016-08-09,2.8658536585365852
2016-08-10,2.292682926829268
2016-08-11,2.292682926829268
2016-08-12,1.719512195121951
2016-08-13,0.573170731707317
2016-08-14,0.8597560975609755
2016-08-15,2.0060975609756095
2016-08-16,3.152439024390244
2016-08-17,1.146341463414634
2016-08-18,1.146341463414634
2016-08-19,1.719512195121951
2016-08-20,1.719512195121951
2016-08-21,1.719512195121951
2016-08-22,1.719512195121951
2016-08-23,1.146341463414634
2016-08-24,0.8597560975609755
2016-08-25,1.719512195121951
2016-08-26,0.8597560975609755
2016-08-27,0.573170731707317
2016-08-28,0.573170731707317
2016-08-29,1.719512195121951
2016-08-30,0.8597560975609755
2016-08-31,1.4329268292682926
2016-09-01,0.2865853658536585
2016-09-02,0.8597560975609755
2016-09-03,0.8597560975609755
2016-09-04,1.4329268292682926
2016-09-05,0.8597560975609755
2016-09-06,0.8597560975609755
2016-09-07,1.719512195121951
2016-09-08,6.591463414634146
2016-09-09,4.585365853658536
2016-09-10,4.012195121951219
2016-09-11,1.4329268292682926
2016-09-12,2.292682926829268
2016-09-13,0.8597560975609755
2016-09-14,1.4329268292682926
2016-09-15,1.146341463414634
2016-09-16,2.292682926829268
2016-09-17,1.146341463414634
2016-09-18,1.146341463414634
2016-09-19,1.4329268292682926
2016-09-20,1.4329268292682926
2016-09-21,0.8597560975609755
2016-09-22,2.0060975609756095
2016-09-23,0.8597560975609755
2016-09-24,1.4329268292682926
2016-09-25,1.719512195121951
2016-09-26,2.292682926829268
2016-09-27,6.878048780487804
2016-09-28,2.8658536585365852
2016-09-29,1.4329268292682926
2016-09-30,1.719512195121951
2016-10-01,1.0731707317073171
2016-10-02,2.0030487804878048
2016-10-03,1.8597560975609755
2016-10-04,1.7164634146341462
2016-10-05,11.948170731707316
2016-10-06,2.0030487804878048
2016-10-07,1.7164634146341462
2016-10-08,2.7896341463414633
2016-10-09,1.7164634146341462
2016-10-10,8.082317073170731
2016-10-11,3.576219512195122
2016-10-12,4.0060975609756095
2016-10-13,5.079268292682927
2016-10-14,3.076219512195122
2016-10-15,4.2926829268292686
2016-10-16,3.5060975609756095
2016-10-17,4.149390243902439
2016-10-18,2.3597560975609753
2016-10-19,3.5060975609756095
2016-10-20,27.829268292682926
2016-10-21,7.655487804878049
2016-10-22,5.079268292682927
2016-10-23,4.0060975609756095
2016-10-24,2.4329268292682924
2016-10-25,2.216463414634146
2016-10-26,3.219512195121951
2016-10-27,3.219512195121951
2016-10-28,3.576219512195122
2016-10-29,2.1463414634146343
2016-10-30,2.6463414634146343
2016-10-31,3.719512195121951
2016-11-01,4.7926829268292686
2016-11-02,4.0
2016-11-03,3.0
2016-11-04,3.0
2016-11-05,4.0
2016-11-06,7.0
2016-11-07,6.0
2016-11-08,9.0
2016-11-09,100.0
2016-11-10,37.0
2016-11-11,20.0
2016-11-12,14.0
2016-11-13,11.0
2016-11-14,10.0
2016-11-15,10.0
2016-11-16,7.0
2016-11-17,7.0
2016-11-18,5.0
2016-11-19,5.0
2016-11-20,5.0
2016-11-21,5.0
2016-11-22,4.0
2016-11-23,4.0
2016-11-24,4.0
2016-11-25,2.0
2016-11-26,4.0
2016-11-27,2.0
2016-11-28,3.0
2016-11-29,2.0
2016-11-30,2.0
2016-12-01,3.0
2016-12-02,4.0
2016-12-03,2.0
2016-12-04,2.0
2016-12-05,2.0
2016-12-06,2.0
2016-12-07,2.0
2016-12-08,1.0
2016-12-09,1.0
2016-12-10,4.0
2016-12-11,3.0
2016-12-12,4.0
2016-12-13,5.0
2016-12-14,5.0
2016-12-15,8.0
2016-12-16,7.0
2016-12-17,7.0
2016-12-18,16.0
2016-12-19,8.0
2016-12-20,8.0
2016-12-21,4.0
2016-12-22,4.0
2016-12-23,9.0
2016-12-24,9.0
2016-12-25,5.0
2016-12-26,3.0
2016-12-27,3.0
2016-12-28,2.0
2016-12-29,4.0
2016-12-30,9.0
2016-12-31,12.0
2017-01-01,6.0
2017-01-02,5.0
2017-01-03,5.0
2017-01-04,3.0
2017-01-05,5.0
2017-01-06,5.0
2017-01-07,6.0
2017-01-08,5.0
2017-01-09,5.0
2017-01-10,4.0
2017-01-11,10.0
2017-01-12,7.0
2017-01-13,6.0
2017-01-14,5.0
2017-01-15,6.0
2017-01-16,6.0
2017-01-17,5.0
2017-01-18,8.0
2017-01-19,8.0
2017-01-20,18.0
2017-01-21,13.0
2017-01-22,10.0
2017-01-23,8.0
2017-01-24,7.0
2017-01-25,6.0
2017-01-26,6.0
2017-01-27,7.0
2017-01-28,8.0
2017-01-29,9.0
2017-01-30,6.0
2017-01-31,5.0
2017-02-01,5.0
2017-02-02,6.0
2017-02-03,5.0
2017-02-04,3.0
2017-02-05,7.0
2017-02-06,7.0
2017-02-07,7.0
2017-02-08,6.0
2017-02-09,5.0
2017-02-10,5.0
2017-02-11,5.0
2017-02-12,4.0
2017-02-13,3.0
2017-02-14,5.0
2017-02-15,6.0
2017-02-16,6.0
2017-02-17,5.0
2017-02-18,4.0
2017-02-19,3.0
2017-02-20,4.0
2017-02-21,5.0
2017-02-22,3.0
2017-02-23,3.0
2017-02-24,3.0
2017-02-25,3.0
2017-02-26,2.0
2017-02-27,2.0
2017-02-28,2.0
2017-03-01,2.6033519553072626
2017-03-02,2.934357541899441
2017-03-03,5.037709497206704
2017-03-04,3.8756983240223466
2017-03-05,3.155027932960894
2017-03-06,2.3240223463687153
2017-03-07,2.3240223463687153
2017-03-08,2.1033519553072626
2017-03-09,2.2136871508379885
2017-03-10,1.9930167597765363
2017-03-11,1.7723463687150838
2017-03-12,1.9930167597765363
2017-03-13,1.9930167597765363
2017-03-14,2.6033519553072626
2017-03-15,2.934357541899441
2017-03-16,2.2136871508379885
2017-03-17,2.8240223463687153
2017-03-18,2.1033519553072626
2017-03-19,2.3240223463687153
2017-03-20,2.3240223463687153
2017-03-21,2.8240223463687153
2017-03-22,2.6033519553072626
2017-03-23,2.434357541899441
2017-03-24,2.1033519553072626
2017-03-25,1.6620111731843576
2017-03-26,2.2136871508379885
2017-03-27,2.934357541899441
2017-03-28,1.2723463687150838
2017-03-29,1.88268156424581
2017-03-30,2.7136871508379885
2017-03-31,2.934357541899441
2017-04-01,1.7723463687150838
2017-04-02,1.9860335195530725
2017-04-03,2.8687150837988824
2017-04-04,2.64804469273743
2017-04-05,1.76536312849162
2017-04-06,2.8687150837988824
2017-04-07,11.254189944134078
2017-04-08,6.399441340782123
2017-04-09,6.17877094972067
2017-04-10,6.620111731843575
2017-04-11,5.9581005586592175
2017-04-12,7.5027932960893855
2017-04-13,5.516759776536313
2017-04-14,4.634078212290502
2017-04-15,2.8687150837988824
2017-04-16,2.64804469273743
2017-04-17,3.089385474860335
2017-04-18,2.64804469273743
2017-04-19,2.8687150837988824
2017-04-20,1.76536312849162
2017-04-21,2.64804469273743
2017-04-22,1.5446927374301676
2017-04-23,2.206703910614525
2017-04-24,1.76536312849162
2017-04-25,1.9860335195530725
2017-04-26,2.64804469273743
2017-04-27,2.4273743016759775
2017-04-28,1.76536312849162
2017-04-29,1.9860335195530725
2017-04-30,2.206703910614525
2017-05-01,2.206703910614525
2017-05-02,3.972067039106145
2017-05-03,2.64804469273743
2017-05-04,2.4273743016759775
2017-05-05,1.5446927374301676
2017-05-06,3.089385474860335
2017-05-07,2.4273743016759775
2017-05-08,1.5446927374301676
2017-05-09,1.9860335195530725
2017-05-10,2.206703910614525
2017-05-11,3.3100558659217874
2017-05-12,2.206703910614525
2017-05-13,1.5446927374301676
2017-05-14,2.64804469273743
2017-05-15,2.4273743016759775
2017-05-16,2.64804469273743
2017-05-17,22.067039106145252
2017-05-18,7.06145251396648
2017-05-19,3.089385474860335
2017-05-20,1.76536312849162
2017-05-21,1.76536312849162
2017-05-22,1.324022346368715
2017-05-23,2.64804469273743
2017-05-24,2.8687150837988824
2017-05-25,1.5446927374301676
2017-05-26,1.5446927374301676
2017-05-27,1.5446927374301676
2017-05-28,1.76536312849162
2017-05-29,3.3100558659217874
2017-05-30,3.53072625698324
2017-05-31,1.76536312849162
2017-06-01,2.4273743016759775
2017-06-02,5.9581005586592175
2017-06-03,2.8687150837988824
