date,donald trump cake
2016-10-28,2.0310791055281823
2016-10-29,2.2172288699983755
2016-10-30,3.6771888028588444
2016-10-31,3.0315122637933833
2016-11-01,3.3029400617250526
2016-11-02,2.4657534246575343
2016-11-03,3.4520547945205475
2016-11-04,1.4794520547945205
2016-11-05,1.4794520547945205
2016-11-06,3.4520547945205475
2016-11-07,4.438356164383562
2016-11-08,14.301369863013697
2016-11-09,49.31506849315068
2016-11-10,21.6986301369863
2016-11-11,13.80821917808219
2016-11-12,7.890410958904109
2016-11-13,5.917808219178082
2016-11-14,2.958904109589041
2016-11-15,4.438356164383562
2016-11-16,3.4520547945205475
2016-11-17,0.9863013698630136
2016-11-18,5.917808219178082
2016-11-19,5.917808219178082
2016-11-20,2.4657534246575343
2016-11-21,1.4794520547945205
2016-11-22,2.958904109589041
