date,bitcoin
2016-11-03,14.021632251720748
2016-11-04,12.970009832841692
2016-11-05,12.970009832841692
2016-11-06,11.918387413962636
2016-11-07,11.918387413962636
2016-11-08,11.567846607669617
2016-11-09,16.47541789577188
2016-11-10,12.970009832841692
2016-11-11,11.918387413962636
2016-11-12,11.217305801376598
2016-11-13,12.268928220255654
2016-11-14,12.619469026548673
2016-11-15,12.970009832841692
2016-11-16,12.619469026548673
2016-11-17,14.021632251720748
2016-11-18,12.619469026548673
2016-11-19,12.619469026548673
2016-11-20,12.970009832841692
2016-11-21,12.970009832841692
2016-11-22,13.32055063913471
2016-11-23,13.671091445427729
2016-11-24,13.32055063913471
2016-11-25,12.619469026548673
2016-11-26,12.619469026548673
2016-11-27,12.268928220255654
2016-11-28,12.619469026548673
2016-11-29,13.32055063913471
2016-11-30,12.619469026548673
2016-12-01,13.671091445427729
2016-12-02,14.722713864306785
2016-12-03,12.970009832841692
2016-12-04,12.619469026548673
2016-12-05,13.32055063913471
2016-12-06,13.32055063913471
2016-12-07,12.619469026548673
2016-12-08,13.671091445427729
2016-12-09,13.32055063913471
2016-12-10,12.619469026548673
2016-12-11,11.918387413962636
2016-12-12,12.970009832841692
2016-12-13,13.32055063913471
2016-12-14,13.32055063913471
2016-12-15,13.671091445427729
2016-12-16,12.268928220255654
2016-12-17,11.918387413962636
2016-12-18,12.268928220255654
2016-12-19,12.970009832841692
2016-12-20,12.619469026548673
2016-12-21,14.722713864306785
2016-12-22,18.578662733529992
2016-12-23,21.032448377581122
2016-12-24,18.228121927236973
2016-12-25,16.47541789577188
2016-12-26,16.8259587020649
2016-12-27,17.877581120943955
2016-12-28,20.681907571288104
2016-12-29,20.681907571288104
2016-12-30,17.527040314650936
2016-12-31,16.47541789577188
2017-01-01,17.176499508357917
2017-01-02,27.692723697148477
2017-01-03,25.589478859390365
2017-01-04,28.744346116027533
2017-01-05,35.05408062930187
2017-01-06,29.09488692232055
2017-01-07,26.290560471976402
2017-01-08,23.135693215339234
2017-01-09,23.135693215339234
2017-01-10,21.38298918387414
2017-01-11,22.785152409046216
