date,unmasking
2016-10-27,0.5797619409719054
2016-10-28,1.2844998022933967
2016-10-29,1.0074773651286106
2016-10-30,1.6982287516095345
2016-10-31,1.1270391661850736
2016-11-01,1.68965639606209
2016-11-02,1.7947805456702253
2016-11-03,0.9501779359430604
2016-11-04,1.4780545670225385
2016-11-05,0.9501779359430604
2016-11-06,0.9501779359430604
2016-11-07,1.583629893238434
2016-11-08,0.7390272835112692
2016-11-09,1.1613285883748516
2016-11-10,1.055753262158956
2016-11-11,1.6892052194543297
2016-11-12,1.3724792408066429
2016-11-13,1.3724792408066429
2016-11-14,0.9501779359430604
2016-11-15,1.583629893238434
2016-11-16,1.583629893238434
2016-11-17,1.055753262158956
2016-11-18,1.9003558718861209
2016-11-19,0.4223013048635824
2016-11-20,0.6334519572953736
