date,senator obama
2016-05-01,7.771428571428571
2016-05-02,10.971428571428572
2016-05-03,8.685714285714285
2016-05-04,16.0
2016-05-05,10.971428571428572
2016-05-06,8.685714285714285
2016-05-07,8.685714285714285
2016-05-08,11.428571428571429
2016-05-09,10.514285714285714
2016-05-10,11.428571428571429
2016-05-11,9.6
2016-05-12,7.314285714285714
2016-05-13,8.685714285714285
2016-05-14,7.771428571428571
2016-05-15,7.771428571428571
2016-05-16,11.428571428571429
2016-05-17,9.6
2016-05-18,8.228571428571428
2016-05-19,9.142857142857142
2016-05-20,8.685714285714285
2016-05-21,5.0285714285714285
2016-05-22,6.857142857142857
2016-05-23,3.1999999999999997
2016-05-24,7.314285714285714
2016-05-25,5.0285714285714285
2016-05-26,8.685714285714285
2016-05-27,10.514285714285714
2016-05-28,7.771428571428571
2016-05-29,5.0285714285714285
2016-05-30,5.0285714285714285
2016-05-31,3.1999999999999997
2016-06-01,7.314285714285714
2016-06-02,3.1999999999999997
2016-06-03,12.799999999999999
2016-06-04,4.114285714285714
2016-06-05,10.514285714285714
2016-06-06,4.114285714285714
2016-06-07,5.0285714285714285
2016-06-08,10.057142857142857
2016-06-09,9.142857142857142
2016-06-10,27.428571428571427
2016-06-11,27.885714285714286
2016-06-12,9.6
2016-06-13,10.514285714285714
2016-06-14,17.82857142857143
2016-06-15,7.314285714285714
2016-06-16,15.542857142857143
2016-06-17,5.942857142857143
2016-06-18,5.942857142857143
2016-06-19,7.771428571428571
2016-06-20,7.314285714285714
2016-06-21,5.942857142857143
2016-06-22,5.942857142857143
2016-06-23,6.857142857142857
2016-06-24,2.742857142857143
2016-06-25,5.942857142857143
2016-06-26,8.685714285714285
2016-06-27,5.0285714285714285
2016-06-28,5.942857142857143
2016-06-29,10.057142857142857
2016-06-30,4.114285714285714
2016-07-01,5.0285714285714285
2016-07-02,3.1999999999999997
2016-07-03,4.114285714285714
2016-07-04,5.942857142857143
2016-07-05,5.0285714285714285
2016-07-06,5.0285714285714285
2016-07-07,7.771428571428571
2016-07-08,21.942857142857143
2016-07-09,26.97142857142857
2016-07-10,9.6
2016-07-11,8.228571428571428
2016-07-12,5.0285714285714285
2016-07-13,5.0285714285714285
2016-07-14,10.057142857142857
2016-07-15,8.685714285714285
2016-07-16,5.942857142857143
2016-07-17,4.114285714285714
2016-07-18,7.771428571428571
2016-07-19,14.628571428571428
2016-07-20,12.799999999999999
2016-07-21,14.628571428571428
2016-07-22,13.257142857142856
2016-07-23,16.914285714285715
2016-07-24,7.771428571428571
2016-07-25,6.857142857142857
2016-07-26,33.371428571428574
2016-07-27,17.82857142857143
2016-07-28,45.714285714285715
2016-07-29,14.17142857142857
2016-07-30,15.085714285714285
2016-07-31,6.857142857142857
2016-08-01,8.228571428571428
2016-08-02,10.971428571428572
2016-08-03,26.057142857142857
2016-08-04,17.82857142857143
2016-08-05,12.342857142857142
2016-08-06,5.942857142857143
2016-08-07,7.771428571428571
2016-08-08,4.114285714285714
2016-08-09,3.1999999999999997
2016-08-10,13.257142857142856
2016-08-11,9.6
2016-08-12,3.657142857142857
2016-08-13,6.857142857142857
2016-08-14,5.0285714285714285
2016-08-15,7.771428571428571
2016-08-16,10.971428571428572
2016-08-17,10.057142857142857
2016-08-18,5.0285714285714285
2016-08-19,10.514285714285714
2016-08-20,6.857142857142857
2016-08-21,6.857142857142857
2016-08-22,7.314285714285714
2016-08-23,5.942857142857143
2016-08-24,3.1999999999999997
2016-08-25,4.114285714285714
2016-08-26,7.771428571428571
2016-08-27,5.0285714285714285
2016-08-28,16.457142857142856
2016-08-29,2.2857142857142856
2016-08-30,3.1999999999999997
2016-08-31,6.3999999999999995
2016-09-01,5.942857142857143
2016-09-02,3.1999999999999997
2016-09-03,2.742857142857143
2016-09-04,6.857142857142857
2016-09-05,7.314285714285714
2016-09-06,4.114285714285714
2016-09-07,4.114285714285714
2016-09-08,8.228571428571428
2016-09-09,8.228571428571428
2016-09-10,10.514285714285714
2016-09-11,5.485714285714286
2016-09-12,6.3999999999999995
2016-09-13,8.228571428571428
2016-09-14,11.428571428571429
2016-09-15,7.314285714285714
2016-09-16,12.342857142857142
2016-09-17,12.342857142857142
2016-09-18,3.657142857142857
2016-09-19,7.771428571428571
2016-09-20,9.6
2016-09-21,16.914285714285715
2016-09-22,13.714285714285714
2016-09-23,7.771428571428571
2016-09-24,10.971428571428572
2016-09-25,9.142857142857142
2016-09-26,16.457142857142856
2016-09-27,21.942857142857143
2016-09-28,17.37142857142857
2016-09-29,14.17142857142857
2016-09-30,10.057142857142857
2016-10-01,15.142857142857142
2016-10-02,8.342857142857142
2016-10-03,9.485714285714286
2016-10-04,8.842857142857142
2016-10-05,15.628571428571428
2016-10-06,7.3428571428571425
2016-10-07,9.342857142857142
2016-10-08,6.242857142857143
2016-10-09,10.071428571428571
2016-10-10,16.5
2016-10-11,13.771428571428572
2016-10-12,19.514285714285712
2016-10-13,18.785714285714285
2016-10-14,14.17142857142857
2016-10-15,7.699999999999999
2016-10-16,10.257142857142856
2016-10-17,6.742857142857143
2016-10-18,9.528571428571428
2016-10-19,11.528571428571428
2016-10-20,14.028571428571428
2016-10-21,9.257142857142856
2016-10-22,11.814285714285713
2016-10-23,9.614285714285714
2016-10-24,14.914285714285715
2016-10-25,9.757142857142856
2016-10-26,15.899999999999999
2016-10-27,8.885714285714286
2016-10-28,11.157142857142857
2016-10-29,6.657142857142857
2016-10-30,3.8285714285714283
2016-10-31,4.785714285714286
2016-11-01,12.457142857142857
2016-11-02,9.0
2016-11-03,16.0
2016-11-04,12.0
2016-11-05,12.0
2016-11-06,13.0
2016-11-07,22.0
2016-11-08,29.0
2016-11-09,100.0
2016-11-10,73.0
2016-11-11,48.0
2016-11-12,43.0
2016-11-13,27.0
2016-11-14,35.0
2016-11-15,33.0
2016-11-16,31.0
2016-11-17,17.0
2016-11-18,26.0
2016-11-19,7.0
2016-11-20,16.0
2016-11-21,14.0
2016-11-22,10.0
2016-11-23,10.0
2016-11-24,7.0
2016-11-25,8.0
2016-11-26,7.0
2016-11-27,8.0
2016-11-28,13.0
2016-11-29,9.0
2016-11-30,10.0
2016-12-01,8.0
2016-12-02,8.0
2016-12-03,6.0
2016-12-04,8.0
2016-12-05,10.0
2016-12-06,14.0
2016-12-07,9.0
2016-12-08,9.0
2016-12-09,9.0
2016-12-10,5.0
2016-12-11,6.0
2016-12-12,10.0
2016-12-13,12.0
2016-12-14,6.0
2016-12-15,17.0
2016-12-16,12.0
2016-12-17,11.0
2016-12-18,9.0
2016-12-19,4.0
2016-12-20,14.0
2016-12-21,7.0
2016-12-22,9.0
2016-12-23,7.0
2016-12-24,6.0
2016-12-25,5.0
2016-12-26,12.0
2016-12-27,13.0
2016-12-28,6.0
2016-12-29,13.0
2016-12-30,5.0
2016-12-31,6.0
2017-01-01,6.0
2017-01-02,9.0
2017-01-03,6.0
2017-01-04,10.0
2017-01-05,14.0
2017-01-06,14.0
2017-01-07,15.0
2017-01-08,9.0
2017-01-09,9.0
2017-01-10,26.0
2017-01-11,62.0
2017-01-12,29.0
2017-01-13,27.0
2017-01-14,15.0
2017-01-15,21.0
2017-01-16,19.0
2017-01-17,19.0
2017-01-18,45.0
2017-01-19,37.0
2017-01-20,97.0
2017-01-21,51.0
2017-01-22,33.0
2017-01-23,26.0
2017-01-24,28.0
2017-01-25,21.0
2017-01-26,20.0
2017-01-27,18.0
2017-01-28,19.0
2017-01-29,19.0
2017-01-30,31.0
2017-01-31,20.0
2017-02-01,16.0
2017-02-02,23.0
2017-02-03,15.0
2017-02-04,7.0
2017-02-05,7.0
2017-02-06,11.0
2017-02-07,19.0
2017-02-08,33.0
2017-02-09,30.0
2017-02-10,25.0
2017-02-11,17.0
2017-02-12,14.0
2017-02-13,10.0
2017-02-14,14.0
2017-02-15,11.0
2017-02-16,12.0
2017-02-17,12.0
2017-02-18,5.0
2017-02-19,6.0
2017-02-20,6.0
2017-02-21,12.0
2017-02-22,7.0
2017-02-23,11.0
2017-02-24,11.0
2017-02-25,11.0
2017-02-26,10.0
2017-02-27,8.0
2017-02-28,10.0
2017-03-01,9.81743119266055
2017-03-02,12.022018348623853
2017-03-03,14.34862385321101
2017-03-04,18.165137614678898
2017-03-05,14.103669724770644
2017-03-06,12.378899082568807
2017-03-07,11.297247706422018
2017-03-08,8.674311926605505
2017-03-09,6.377981651376147
2017-03-10,11.480733944954128
2017-03-11,4.622935779816514
2017-03-12,2.81651376146789
2017-03-13,2.469724770642202
2017-03-14,5.439449541284404
2017-03-15,5.439449541284404
2017-03-16,12.930275229357798
2017-03-17,7.337614678899083
2017-03-18,6.031192660550459
2017-03-19,8.154128440366973
2017-03-20,8.225688073394496
2017-03-21,7.112844036697248
2017-03-22,10.144036697247707
2017-03-23,3.612844036697248
2017-03-24,9.378899082568807
2017-03-25,7.602752293577982
2017-03-26,9.31743119266055
2017-03-27,8.000917431192661
2017-03-28,5.204587155963303
2017-03-29,5.286238532110092
2017-03-30,10.797247706422018
2017-03-31,4.602752293577982
2017-04-01,3.806422018348624
2017-04-02,5.225688073394496
2017-04-03,8.328440366972478
2017-04-04,7.511926605504588
2017-04-05,8.98165137614679
2017-04-06,9.144954128440368
2017-04-07,7.8385321100917436
2017-04-08,8.001834862385321
2017-04-09,6.368807339449542
2017-04-10,6.205504587155963
2017-04-11,6.858715596330276
2017-04-12,1.6330275229357798
2017-04-13,3.2660550458715596
2017-04-14,4.409174311926606
2017-04-15,3.592660550458716
2017-04-16,6.368807339449542
2017-04-17,4.08256880733945
2017-04-18,3.755963302752294
2017-04-19,2.9394495412844037
2017-04-20,7.675229357798165
2017-04-21,10.288073394495413
2017-04-22,8.818348623853211
2017-04-23,3.429357798165138
2017-04-24,6.042201834862386
2017-04-25,5.225688073394496
2017-04-26,5.878899082568807
2017-04-27,9.144954128440368
2017-04-28,9.471559633027523
2017-04-29,6.205504587155963
2017-04-30,4.572477064220184
2017-05-01,7.348623853211009
2017-05-02,6.695412844036698
2017-05-03,5.878899082568807
2017-05-04,15.677064220183487
2017-05-05,9.471559633027523
2017-05-06,4.409174311926606
2017-05-07,2.612844036697248
2017-05-08,5.225688073394496
2017-05-09,4.572477064220184
2017-05-10,8.328440366972478
2017-05-11,6.858715596330276
2017-05-12,5.552293577981652
2017-05-13,3.592660550458716
2017-05-14,6.205504587155963
2017-05-15,4.572477064220184
2017-05-16,6.042201834862386
2017-05-17,6.695412844036698
2017-05-18,6.042201834862386
2017-05-19,4.7357798165137615
2017-05-20,5.388990825688074
2017-05-21,6.205504587155963
2017-05-22,8.98165137614679
2017-05-23,6.042201834862386
2017-05-24,6.042201834862386
2017-05-25,5.552293577981652
2017-05-26,6.532110091743119
2017-05-27,3.755963302752294
2017-05-28,3.755963302752294
2017-05-29,8.001834862385321
2017-05-30,4.572477064220184
2017-05-31,1.4697247706422019
2017-06-01,3.9192660550458718
2017-06-02,6.368807339449542
2017-06-03,10.777981651376148
