date,pee tape
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,1.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,1.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,1.0
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,1.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,1.0
2017-01-15,100.0
2017-01-16,58.0
2017-01-17,22.0
2017-01-18,16.0
2017-01-19,7.0
2017-01-20,6.0
2017-01-21,5.0
2017-01-22,6.0
2017-01-23,5.0
2017-01-24,3.0
2017-01-25,2.0
2017-01-26,1.0
2017-01-27,2.0
2017-01-28,1.0
2017-01-29,2.0
2017-01-30,1.0
2017-01-31,0.0
2017-02-01,1.0
2017-02-02,1.0
2017-02-03,1.0
2017-02-04,1.0
2017-02-05,2.0
2017-02-06,2.0
2017-02-07,2.0
2017-02-08,1.0
2017-02-09,1.0
2017-02-10,2.0
2017-02-11,2.0
2017-02-12,2.0
2017-02-13,1.0
2017-02-14,1.0
2017-02-15,1.0
2017-02-16,1.0
2017-02-17,0.0
2017-02-18,1.0
2017-02-19,1.0
2017-02-20,1.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,1.0
2017-02-24,0.0
2017-02-25,1.0
2017-02-26,1.0
2017-02-27,0.0
2017-02-28,1.0
2017-03-01,0.23529411764705882
2017-03-02,0.23529411764705882
2017-03-03,0.9705882352941176
2017-03-04,1.7058823529411764
2017-03-05,1.2058823529411764
2017-03-06,0.9705882352941176
2017-03-07,0.9705882352941176
2017-03-08,0.9705882352941176
2017-03-09,1.2058823529411764
2017-03-10,0.7352941176470589
2017-03-11,0.47058823529411764
2017-03-12,0.9705882352941176
2017-03-13,0.23529411764705882
2017-03-14,0.0
2017-03-15,0.9705882352941176
2017-03-16,0.23529411764705882
2017-03-17,0.0
2017-03-18,0.23529411764705882
2017-03-19,0.9705882352941176
2017-03-20,1.9411764705882353
2017-03-21,0.9705882352941176
2017-03-22,0.9705882352941176
2017-03-23,1.2058823529411764
2017-03-24,0.5
2017-03-25,0.7352941176470589
2017-03-26,0.7352941176470589
2017-03-27,0.23529411764705882
2017-03-28,0.9705882352941176
2017-03-29,0.7352941176470589
2017-03-30,0.0
2017-03-31,0.9705882352941176
2017-04-01,0.7352941176470589
2017-04-02,0.47058823529411764
2017-04-03,0.0
2017-04-04,0.47058823529411764
2017-04-05,0.47058823529411764
2017-04-06,0.47058823529411764
2017-04-07,0.9411764705882353
2017-04-08,0.9411764705882353
2017-04-09,0.47058823529411764
2017-04-10,0.0
2017-04-11,0.47058823529411764
2017-04-12,0.47058823529411764
2017-04-13,0.47058823529411764
2017-04-14,0.47058823529411764
2017-04-15,0.47058823529411764
2017-04-16,0.47058823529411764
2017-04-17,0.47058823529411764
2017-04-18,0.47058823529411764
2017-04-19,0.47058823529411764
2017-04-20,0.47058823529411764
2017-04-21,0.47058823529411764
2017-04-22,0.47058823529411764
2017-04-23,0.47058823529411764
2017-04-24,0.0
2017-04-25,0.47058823529411764
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.47058823529411764
2017-04-30,0.9411764705882353
2017-05-01,0.47058823529411764
2017-05-02,0.47058823529411764
2017-05-03,0.47058823529411764
2017-05-04,0.47058823529411764
2017-05-05,0.0
2017-05-06,0.47058823529411764
2017-05-07,0.47058823529411764
2017-05-08,0.47058823529411764
2017-05-09,1.8823529411764706
2017-05-10,47.05882352941176
2017-05-11,32.470588235294116
2017-05-12,7.0588235294117645
2017-05-13,5.176470588235294
2017-05-14,2.3529411764705883
2017-05-15,0.9411764705882353
2017-05-16,0.9411764705882353
2017-05-17,0.47058823529411764
2017-05-18,1.4117647058823528
2017-05-19,0.47058823529411764
2017-05-20,0.9411764705882353
2017-05-21,0.47058823529411764
2017-05-22,0.47058823529411764
2017-05-23,0.9411764705882353
2017-05-24,0.47058823529411764
2017-05-25,1.4117647058823528
2017-05-26,0.47058823529411764
2017-05-27,0.47058823529411764
2017-05-28,0.47058823529411764
2017-05-29,0.47058823529411764
2017-05-30,0.47058823529411764
2017-05-31,0.9411764705882353
2017-06-01,0.9411764705882353
2017-06-02,0.47058823529411764
2017-06-03,0.47058823529411764
