date,trump mob
2016-05-01,11.607666290868096
2016-05-02,10.119503945885006
2016-05-03,2.3810597519729426
2016-05-04,7.440811724915446
2016-05-05,7.738444193912064
2016-05-06,2.6786922209695603
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,5.059751972942503
2016-05-10,7.440811724915446
2016-05-11,4.762119503945885
2016-05-12,5.059751972942503
2016-05-13,2.6786922209695603
2016-05-14,0.0
2016-05-15,5.655016910935739
2016-05-16,7.440811724915446
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,5.059751972942503
2016-05-20,7.738444193912064
2016-05-21,2.9763246899661784
2016-05-22,8.631341600901917
2016-05-23,12.202931228861331
2016-05-24,19.643742953776776
2016-05-25,9.821871476888388
2016-05-26,7.738444193912064
2016-05-27,2.6786922209695603
2016-05-28,5.952649379932357
2016-05-29,2.9763246899661784
2016-05-30,5.059751972942503
2016-05-31,7.440811724915446
2016-06-01,0.0
2016-06-02,5.059751972942503
2016-06-03,15.476888387824127
2016-06-04,29.763246899661784
2016-06-05,14.583990980834274
2016-06-06,2.3810597519729426
2016-06-07,0.0
2016-06-08,2.3810597519729426
2016-06-09,2.3810597519729426
2016-06-10,10.417136414881623
2016-06-11,2.9763246899661784
2016-06-12,8.631341600901917
2016-06-13,2.3810597519729426
2016-06-14,2.3810597519729426
2016-06-15,4.762119503945885
2016-06-16,10.119503945885006
2016-06-17,2.6786922209695603
2016-06-18,2.9763246899661784
2016-06-19,2.9763246899661784
2016-06-20,2.3810597519729426
2016-06-21,0.0
2016-06-22,5.059751972942503
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,2.9763246899661784
2016-06-26,0.0
2016-06-27,5.059751972942503
2016-06-28,2.3810597519729426
2016-06-29,2.3810597519729426
2016-06-30,7.738444193912064
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,2.9763246899661784
2016-07-04,0.0
2016-07-05,5.059751972942503
2016-07-06,10.417136414881623
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,2.3810597519729426
2016-07-13,5.059751972942503
2016-07-14,5.059751972942503
2016-07-15,10.417136414881623
2016-07-16,2.9763246899661784
2016-07-17,2.9763246899661784
2016-07-18,2.3810597519729426
2016-07-19,10.119503945885006
2016-07-20,10.119503945885006
2016-07-21,2.6786922209695603
2016-07-22,10.417136414881623
2016-07-23,11.905298759864714
2016-07-24,14.881623449830892
2016-07-25,7.440811724915446
2016-07-26,5.059751972942503
2016-07-27,2.3810597519729426
2016-07-28,7.738444193912064
2016-07-29,0.0
2016-07-30,5.952649379932357
2016-07-31,2.9763246899661784
2016-08-01,10.119503945885006
2016-08-02,7.440811724915446
2016-08-03,10.119503945885006
2016-08-04,22.917700112739574
2016-08-05,21.429537767756482
2016-08-06,2.9763246899661784
2016-08-07,0.0
2016-08-08,2.3810597519729426
2016-08-09,5.059751972942503
2016-08-10,2.6786922209695603
2016-08-11,0.0
2016-08-12,2.6786922209695603
2016-08-13,2.9763246899661784
2016-08-14,2.9763246899661784
2016-08-15,2.6786922209695603
2016-08-16,2.3810597519729426
2016-08-17,5.059751972942503
2016-08-18,2.3810597519729426
2016-08-19,0.0
2016-08-20,11.607666290868096
2016-08-21,8.631341600901917
2016-08-22,5.059751972942503
2016-08-23,10.119503945885006
2016-08-24,2.3810597519729426
2016-08-25,10.119503945885006
2016-08-26,2.6786922209695603
2016-08-27,5.952649379932357
2016-08-28,5.655016910935739
2016-08-29,4.762119503945885
2016-08-30,4.762119503945885
2016-08-31,14.583990980834274
2016-09-01,29.763246899661784
2016-09-02,20.23900789177001
2016-09-03,26.19165727170237
2016-09-04,2.9763246899661784
2016-09-05,5.059751972942503
2016-09-06,7.143179255918827
2016-09-07,2.3810597519729426
2016-09-08,0.0
2016-09-09,5.059751972942503
2016-09-10,5.655016910935739
2016-09-11,5.655016910935739
2016-09-12,4.762119503945885
2016-09-13,7.143179255918827
2016-09-14,7.143179255918827
2016-09-15,9.821871476888388
2016-09-16,2.3810597519729426
2016-09-17,5.655016910935739
2016-09-18,8.3337091319053
2016-09-19,14.286358511837655
2016-09-20,9.52423900789177
2016-09-21,2.3810597519729426
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,2.6786922209695603
2016-09-25,2.6786922209695603
2016-09-26,9.52423900789177
2016-09-27,13.988726042841037
2016-09-28,7.143179255918827
2016-09-29,9.52423900789177
2016-09-30,5.059751972942503
2016-10-01,7.006200676437429
2016-10-02,4.0
2016-10-03,7.071589627959414
2016-10-04,8.113303269447577
2016-10-05,4.1905298759864715
2016-10-06,7.952649379932357
2016-10-07,7.7204058624577225
2016-10-08,10.184892897406991
2016-10-09,16.8337091319053
2016-10-10,15.8337091319053
2016-10-11,12.262119503945886
2016-10-12,5.381059751972943
2016-10-13,5.571589627959414
2016-10-14,3.6905298759864715
2016-10-15,4.33934611048478
2016-10-16,12.184892897406991
2016-10-17,5.1905298759864715
2016-10-18,3.6905298759864715
2016-10-19,9.613303269447577
2016-10-20,4.6905298759864715
2016-10-21,12.3337091319053
2016-10-22,12.34554678692221
2016-10-23,6.678692220969561
2016-10-24,11.113303269447577
2016-10-25,11.922773393461105
2016-10-26,8.922773393461105
2016-10-27,7.113303269447576
2016-10-28,8.571589627959414
2016-10-29,4.83934611048478
2016-10-30,11.184892897406991
2016-10-31,4.1905298759864715
2016-11-01,9.262119503945886
2016-11-02,54.0
2016-11-03,35.0
2016-11-04,14.0
2016-11-05,14.0
2016-11-06,12.0
2016-11-07,13.0
2016-11-08,16.0
2016-11-09,41.0
2016-11-10,99.0
2016-11-11,100.0
2016-11-12,31.0
2016-11-13,26.0
2016-11-14,20.0
2016-11-15,20.0
2016-11-16,15.0
2016-11-17,9.0
2016-11-18,7.0
2016-11-19,3.0
2016-11-20,40.0
2016-11-21,6.0
2016-11-22,7.0
2016-11-23,2.0
2016-11-24,2.0
2016-11-25,10.0
2016-11-26,4.0
2016-11-27,4.0
2016-11-28,6.0
2016-11-29,5.0
2016-11-30,2.0
2016-12-01,2.0
2016-12-02,2.0
2016-12-03,3.0
2016-12-04,5.0
2016-12-05,4.0
2016-12-06,4.0
2016-12-07,2.0
2016-12-08,4.0
2016-12-09,3.0
2016-12-10,6.0
2016-12-11,3.0
2016-12-12,2.0
2016-12-13,7.0
2016-12-14,6.0
2016-12-15,2.0
2016-12-16,4.0
2016-12-17,4.0
2016-12-18,8.0
2016-12-19,2.0
2016-12-20,2.0
2016-12-21,5.0
2016-12-22,3.0
2016-12-23,5.0
2016-12-24,6.0
2016-12-25,6.0
2016-12-26,5.0
2016-12-27,4.0
2016-12-28,3.0
2016-12-29,4.0
2016-12-30,0.0
2016-12-31,3.0
2017-01-01,3.0
2017-01-02,5.0
2017-01-03,12.0
2017-01-04,14.0
2017-01-05,10.0
2017-01-06,7.0
2017-01-07,19.0
2017-01-08,16.0
2017-01-09,9.0
2017-01-10,12.0
2017-01-11,9.0
2017-01-12,13.0
2017-01-13,2.0
2017-01-14,9.0
2017-01-15,12.0
2017-01-16,10.0
2017-01-17,12.0
2017-01-18,6.0
2017-01-19,10.0
2017-01-20,18.0
2017-01-21,21.0
2017-01-22,17.0
2017-01-23,6.0
2017-01-24,9.0
2017-01-25,13.0
2017-01-26,7.0
2017-01-27,10.0
2017-01-28,5.0
2017-01-29,9.0
2017-01-30,8.0
2017-01-31,6.0
2017-02-01,6.0
2017-02-02,8.0
2017-02-03,8.0
2017-02-04,8.0
2017-02-05,8.0
2017-02-06,5.0
2017-02-07,3.0
2017-02-08,2.0
2017-02-09,7.0
2017-02-10,7.0
2017-02-11,5.0
2017-02-12,12.0
2017-02-13,0.0
2017-02-14,5.0
2017-02-15,9.0
2017-02-16,9.0
2017-02-17,6.0
2017-02-18,5.0
2017-02-19,7.0
2017-02-20,6.0
2017-02-21,5.0
2017-02-22,5.0
2017-02-23,3.0
2017-02-24,7.0
2017-02-25,4.0
2017-02-26,3.0
2017-02-27,5.0
2017-02-28,2.0
2017-03-01,4.12962962962963
2017-03-02,5.25
2017-03-03,1.0
2017-03-04,16.685185185185183
2017-03-05,4.444444444444445
2017-03-06,6.7592592592592595
2017-03-07,8.277777777777779
2017-03-08,3.138888888888889
2017-03-09,5.7407407407407405
2017-03-10,5.7407407407407405
2017-03-11,5.222222222222222
2017-03-12,10.212962962962962
2017-03-13,5.7592592592592595
2017-03-14,3.138888888888889
2017-03-15,9.37962962962963
2017-03-16,2.6203703703703702
2017-03-17,4.2407407407407405
2017-03-18,5.046296296296296
2017-03-19,4.046296296296296
2017-03-20,4.12962962962963
2017-03-21,11.88888888888889
2017-03-22,9.907407407407408
2017-03-23,9.86111111111111
2017-03-24,6.5740740740740735
2017-03-25,3.824074074074074
2017-03-26,3.824074074074074
2017-03-27,5.25
2017-03-28,7.37037037037037
2017-03-29,15.731481481481481
2017-03-30,5.851851851851851
2017-03-31,8.694444444444443
2017-04-01,5.2592592592592595
2017-04-02,5.296296296296296
2017-04-03,2.2407407407407405
2017-04-04,4.481481481481481
2017-04-05,6.518518518518518
2017-04-06,5.703703703703703
2017-04-07,2.2407407407407405
2017-04-08,2.648148148148148
2017-04-09,2.648148148148148
2017-04-10,3.462962962962963
2017-04-11,0.0
2017-04-12,2.2407407407407405
2017-04-13,8.351851851851851
2017-04-14,14.259259259259258
2017-04-15,11.0
2017-04-16,6.722222222222221
2017-04-17,8.351851851851851
2017-04-18,8.75925925925926
2017-04-19,2.2407407407407405
2017-04-20,3.462962962962963
2017-04-21,3.462962962962963
2017-04-22,0.0
2017-04-23,5.092592592592593
2017-04-24,2.2407407407407405
2017-04-25,3.259259259259259
2017-04-26,2.2407407407407405
2017-04-27,2.2407407407407405
2017-04-28,6.925925925925926
2017-04-29,2.648148148148148
2017-04-30,2.648148148148148
2017-05-01,2.444444444444444
2017-05-02,4.481481481481481
2017-05-03,7.7407407407407405
2017-05-04,5.5
2017-05-05,2.2407407407407405
2017-05-06,5.296296296296296
2017-05-07,6.518518518518518
2017-05-08,2.2407407407407405
2017-05-09,2.2407407407407405
2017-05-10,9.981481481481481
2017-05-11,4.481481481481481
2017-05-12,5.907407407407407
2017-05-13,6.518518518518518
2017-05-14,6.722222222222221
2017-05-15,14.666666666666666
2017-05-16,6.722222222222221
2017-05-17,9.981481481481481
2017-05-18,5.703703703703703
2017-05-19,10.388888888888888
2017-05-20,6.722222222222221
2017-05-21,0.0
2017-05-22,15.685185185185185
2017-05-23,7.7407407407407405
2017-05-24,5.703703703703703
2017-05-25,3.462962962962963
2017-05-26,2.444444444444444
2017-05-27,2.8518518518518516
2017-05-28,2.648148148148148
2017-05-29,2.444444444444444
2017-05-30,4.481481481481481
2017-05-31,4.481481481481481
2017-06-01,6.925925925925926
2017-06-02,5.907407407407407
2017-06-03,4.0740740740740735
