date,barack obama putin
2016-05-01,3.347181008902077
2016-05-02,7.066271018793274
2016-05-03,13.760633036597428
2016-05-04,4.090999010880316
2016-05-05,2.9752720079129573
2016-05-06,0.0
2016-05-07,11.90108803165183
2016-05-08,3.347181008902077
2016-05-09,4.090999010880316
2016-05-10,4.090999010880316
2016-05-11,7.066271018793274
2016-05-12,5.578635014836795
2016-05-13,5.950544015825915
2016-05-14,4.834817012858555
2016-05-15,11.529179030662709
2016-05-16,5.578635014836795
2016-05-17,6.694362017804154
2016-05-18,2.9752720079129573
2016-05-19,5.578635014836795
2016-05-20,4.462908011869436
2016-05-21,10.041543026706231
2016-05-22,13.016815034619189
2016-05-23,7.066271018793274
2016-05-24,17.851632047477743
2016-05-25,5.578635014836795
2016-05-26,10.413452027695351
2016-05-27,8.925816023738872
2016-05-28,4.834817012858555
2016-05-29,8.181998021760633
2016-05-30,8.553907022749753
2016-05-31,2.603363006923838
2016-06-01,2.9752720079129573
2016-06-02,0.0
2016-06-03,8.925816023738872
2016-06-04,3.347181008902077
2016-06-05,4.834817012858555
2016-06-06,9.66963402571711
2016-06-07,2.9752720079129573
2016-06-08,14.132542037586548
2016-06-09,2.9752720079129573
2016-06-10,5.950544015825915
2016-06-11,4.834817012858555
2016-06-12,9.66963402571711
2016-06-13,2.603363006923838
2016-06-14,4.090999010880316
2016-06-15,5.578635014836795
2016-06-16,4.090999010880316
2016-06-17,2.9752720079129573
2016-06-18,10.041543026706231
2016-06-19,6.694362017804154
2016-06-20,5.578635014836795
2016-06-21,7.066271018793274
2016-06-22,8.553907022749753
2016-06-23,8.553907022749753
2016-06-24,7.4381800197823935
2016-06-25,6.694362017804154
2016-06-26,6.694362017804154
2016-06-27,2.9752720079129573
2016-06-28,2.9752720079129573
2016-06-29,5.578635014836795
2016-06-30,4.462908011869436
2016-07-01,8.925816023738872
2016-07-02,3.347181008902077
2016-07-03,10.413452027695351
2016-07-04,2.9752720079129573
2016-07-05,5.950544015825915
2016-07-06,2.9752720079129573
2016-07-07,5.950544015825915
2016-07-08,5.950544015825915
2016-07-09,7.066271018793274
2016-07-10,10.041543026706231
2016-07-11,5.578635014836795
2016-07-12,2.9752720079129573
2016-07-13,7.066271018793274
2016-07-14,4.462908011869436
2016-07-15,8.925816023738872
2016-07-16,0.0
2016-07-17,5.206726013847676
2016-07-18,2.9752720079129573
2016-07-19,8.553907022749753
2016-07-20,7.4381800197823935
2016-07-21,17.851632047477743
2016-07-22,2.9752720079129573
2016-07-23,6.694362017804154
2016-07-24,3.347181008902077
2016-07-25,4.462908011869436
2016-07-26,5.578635014836795
2016-07-27,7.066271018793274
2016-07-28,10.041543026706231
2016-07-29,8.925816023738872
2016-07-30,3.347181008902077
2016-07-31,6.694362017804154
2016-08-01,8.553907022749753
2016-08-02,8.553907022749753
2016-08-03,7.066271018793274
2016-08-04,4.462908011869436
2016-08-05,10.413452027695351
2016-08-06,3.347181008902077
2016-08-07,5.206726013847676
2016-08-08,12.644906033630068
2016-08-09,5.578635014836795
2016-08-10,0.0
2016-08-11,8.553907022749753
2016-08-12,11.90108803165183
2016-08-13,3.347181008902077
2016-08-14,11.90108803165183
2016-08-15,8.925816023738872
2016-08-16,5.578635014836795
2016-08-17,4.462908011869436
2016-08-18,2.9752720079129573
2016-08-19,0.0
2016-08-20,10.041543026706231
2016-08-21,4.834817012858555
2016-08-22,5.578635014836795
2016-08-23,5.578635014836795
2016-08-24,10.041543026706231
2016-08-25,4.462908011869436
2016-08-26,5.950544015825915
2016-08-27,8.181998021760633
2016-08-28,3.347181008902077
2016-08-29,5.578635014836795
2016-08-30,2.603363006923838
2016-08-31,2.603363006923838
2016-09-01,5.578635014836795
2016-09-02,2.9752720079129573
2016-09-03,3.347181008902077
2016-09-04,8.181998021760633
2016-09-05,22.6864490603363
2016-09-06,37.19090009891197
2016-09-07,18.223541048466863
2016-09-08,29.380811078140454
2016-09-09,22.6864490603363
2016-09-10,16.363996043521265
2016-09-11,14.504451038575667
2016-09-12,5.578635014836795
2016-09-13,11.15727002967359
2016-09-14,5.578635014836795
2016-09-15,8.553907022749753
2016-09-16,11.529179030662709
2016-09-17,12.644906033630068
2016-09-18,9.297725024727992
2016-09-19,13.388724035608307
2016-09-20,2.603363006923838
2016-09-21,2.603363006923838
2016-09-22,12.27299703264095
2016-09-23,17.479723046488623
2016-09-24,6.322453016815034
2016-09-25,14.132542037586548
2016-09-26,10.78536102868447
2016-09-27,13.388724035608307
2016-09-28,10.78536102868447
2016-09-29,8.181998021760633
2016-09-30,13.016815034619189
2016-10-01,7.405044510385757
2016-10-02,12.636498516320476
2016-10-03,9.392680514342235
2016-10-04,6.603363006923837
2016-10-05,14.148862512363996
2016-10-06,8.892680514342235
2016-10-07,6.289317507418398
2016-10-08,8.834817012858554
2016-10-09,8.392680514342235
2016-10-10,15.880316518298713
2016-10-11,11.694362017804153
2016-10-12,17.181998021760634
2016-10-13,18.73986152324431
2016-10-14,10.578635014836795
2016-10-15,18.148862512363998
2016-10-16,18.297725024727992
2016-10-17,16.85558852621167
2016-10-18,9.950544015825916
2016-10-19,8.847181008902076
2016-10-20,18.35558852621167
2016-10-21,18.72749752720079
2016-10-22,4.661226508407517
2016-10-23,15.797725024727992
2016-10-24,7.905044510385757
2016-10-25,14.810089020771514
2016-10-26,9.206726013847675
2016-10-27,15.496043521266074
2016-10-28,8.533135509396637
2016-10-29,12.066271018793273
2016-10-30,2.987636003956479
2016-10-31,9.590999010880317
2016-11-01,9.090999010880317
2016-11-02,7.0
2016-11-03,8.0
2016-11-04,16.0
2016-11-05,9.0
2016-11-06,9.0
2016-11-07,12.0
2016-11-08,19.0
2016-11-09,100.0
2016-11-10,52.0
2016-11-11,40.0
2016-11-12,16.0
2016-11-13,14.0
2016-11-14,13.0
2016-11-15,19.0
2016-11-16,7.0
2016-11-17,17.0
2016-11-18,14.0
2016-11-19,25.0
2016-11-20,19.0
2016-11-21,12.0
2016-11-22,12.0
2016-11-23,10.0
2016-11-24,4.0
2016-11-25,8.0
2016-11-26,3.0
2016-11-27,9.0
2016-11-28,3.0
2016-11-29,7.0
2016-11-30,8.0
2016-12-01,5.0
2016-12-02,8.0
2016-12-03,3.0
2016-12-04,8.0
2016-12-05,5.0
2016-12-06,7.0
2016-12-07,5.0
2016-12-08,0.0
2016-12-09,12.0
2016-12-10,11.0
2016-12-11,11.0
2016-12-12,7.0
2016-12-13,18.0
2016-12-14,5.0
2016-12-15,6.0
2016-12-16,46.0
2016-12-17,13.0
2016-12-18,17.0
2016-12-19,10.0
2016-12-20,13.0
2016-12-21,6.0
2016-12-22,6.0
2016-12-23,18.0
2016-12-24,17.0
2016-12-25,9.0
2016-12-26,8.0
2016-12-27,9.0
2016-12-28,6.0
2016-12-29,18.0
2016-12-30,44.0
2016-12-31,17.0
2017-01-01,16.0
2017-01-02,14.0
2017-01-03,10.0
2017-01-04,12.0
2017-01-05,12.0
2017-01-06,8.0
2017-01-07,5.0
2017-01-08,8.0
2017-01-09,11.0
2017-01-10,11.0
2017-01-11,22.0
2017-01-12,27.0
2017-01-13,12.0
2017-01-14,12.0
2017-01-15,10.0
2017-01-16,12.0
2017-01-17,12.0
2017-01-18,11.0
2017-01-19,17.0
2017-01-20,44.0
2017-01-21,32.0
2017-01-22,14.0
2017-01-23,13.0
2017-01-24,5.0
2017-01-25,12.0
2017-01-26,13.0
2017-01-27,11.0
2017-01-28,9.0
2017-01-29,9.0
2017-01-30,13.0
2017-01-31,13.0
2017-02-01,8.0
2017-02-02,9.0
2017-02-03,8.0
2017-02-04,0.0
2017-02-05,3.0
2017-02-06,3.0
2017-02-07,9.0
2017-02-08,13.0
2017-02-09,9.0
2017-02-10,3.0
2017-02-11,6.0
2017-02-12,6.0
2017-02-13,5.0
2017-02-14,8.0
2017-02-15,8.0
2017-02-16,5.0
2017-02-17,5.0
2017-02-18,5.0
2017-02-19,3.0
2017-02-20,5.0
2017-02-21,3.0
2017-02-22,7.0
2017-02-23,5.0
2017-02-24,5.0
2017-02-25,5.0
2017-02-26,6.0
2017-02-27,13.0
2017-02-28,3.0
2017-03-01,9.255297679112008
2017-03-02,6.596871846619576
2017-03-03,5.353178607467205
2017-03-04,9.182139253279516
2017-03-05,6.877396569122099
2017-03-06,4.475277497477296
2017-03-07,5.133703329969728
2017-03-08,6.70686175580222
2017-03-09,5.20686175580222
2017-03-10,5.62159434914228
2017-03-11,3.036326942482341
2017-03-12,3.036326942482341
2017-03-13,5.70686175580222
2017-03-14,4.475277497477296
2017-03-15,4.048435923309788
2017-03-16,2.816851664984864
2017-03-17,0.0
2017-03-18,6.572653884964682
2017-03-19,1.5
2017-03-20,3.3900100908173565
2017-03-21,4.8652875882946525
2017-03-22,5.816851664984863
2017-03-23,4.096871846619576
2017-03-24,3.694752774974773
2017-03-25,1.5
2017-03-26,4.718970736629667
2017-03-27,4.316851664984863
2017-03-28,1.5
2017-03-29,1.3900100908173563
2017-03-30,2.8900100908173565
2017-03-31,5.6947527749747735
2017-04-01,5.523713420787084
2017-04-02,6.437941473259334
2017-04-03,2.7800201816347125
2017-04-04,2.7800201816347125
2017-04-05,8.340060544904137
2017-04-06,0.0
2017-04-07,10.095862764883956
2017-04-08,14.631685166498487
2017-04-09,6.584258324924319
2017-04-10,9.803229061553987
2017-04-11,5.560040363269425
2017-04-12,4.243188698284561
2017-04-13,2.9263370332996974
2017-04-14,6.437941473259334
2017-04-15,0.0
2017-04-16,3.365287588294652
2017-04-17,2.9263370332996974
2017-04-18,2.7800201816347125
2017-04-19,2.7800201816347125
2017-04-20,8.340060544904137
2017-04-21,5.852674066599395
2017-04-22,6.437941473259334
2017-04-23,7.901109989909183
2017-04-24,5.560040363269425
2017-04-25,5.41372351160444
2017-04-26,2.7800201816347125
2017-04-27,8.340060544904137
2017-04-28,2.9263370332996974
2017-04-29,3.218970736629667
2017-04-30,6.584258324924319
2017-05-01,0.0
2017-05-02,4.096871846619576
2017-05-03,2.7800201816347125
2017-05-04,2.7800201816347125
2017-05-05,2.7800201816347125
2017-05-06,3.218970736629667
2017-05-07,3.218970736629667
2017-05-08,4.096871846619576
2017-05-09,2.7800201816347125
2017-05-10,4.096871846619576
2017-05-11,8.340060544904137
2017-05-12,8.632694248234108
2017-05-13,3.218970736629667
2017-05-14,6.584258324924319
2017-05-15,4.096871846619576
2017-05-16,9.656912209889
2017-05-17,6.876892028254289
2017-05-18,5.560040363269425
2017-05-19,9.949545913218971
2017-05-20,0.0
2017-05-21,6.584258324924319
2017-05-22,4.096871846619576
2017-05-23,0.0
2017-05-24,2.7800201816347125
2017-05-25,2.9263370332996974
2017-05-26,7.608476286579213
2017-05-27,6.730575176589304
2017-05-28,3.365287588294652
2017-05-29,4.389505549949546
2017-05-30,7.023208879919274
2017-05-31,2.7800201816347125
2017-06-01,5.70635721493441
2017-06-02,7.3158425832492435
2017-06-03,6.584258324924319
