date,obama ill
2016-11-24,10.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,10.0
2016-12-01,10.0
2016-12-02,10.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,10.0
2016-12-06,0.0
2016-12-07,10.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,0.0
2016-12-11,12.0
2016-12-12,0.0
2016-12-13,20.0
2016-12-14,0.0
2016-12-15,10.0
2016-12-16,53.0
2016-12-17,71.0
2016-12-18,12.0
2016-12-19,0.0
2016-12-20,41.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,13.0
2016-12-26,11.0
2016-12-27,10.0
2016-12-28,0.0
2016-12-29,11.0
2016-12-30,0.0
2016-12-31,12.0
2017-01-01,0.0
2017-01-02,11.0
2017-01-03,0.0
2017-01-04,20.0
2017-01-05,10.0
2017-01-06,21.0
2017-01-07,11.0
2017-01-08,11.0
2017-01-09,19.0
2017-01-10,10.0
2017-01-11,58.0
2017-01-12,10.0
2017-01-13,30.0
2017-01-14,22.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,10.0
2017-01-18,48.0
2017-01-19,39.0
2017-01-20,59.0
2017-01-21,23.0
2017-01-22,11.0
2017-01-23,29.0
2017-01-24,10.0
2017-01-25,19.0
2017-01-26,10.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,22.0
2017-01-30,19.0
2017-01-31,10.0
2017-02-01,0.0
2017-02-02,38.0
2017-02-03,60.0
2017-02-04,100.0
2017-02-05,22.0
2017-02-06,29.0
2017-02-07,19.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,11.0
2017-02-12,11.0
2017-02-13,0.0
2017-02-14,19.0
2017-02-15,19.0
2017-02-16,58.0
2017-02-17,50.0
2017-02-18,22.0
2017-02-19,0.0
2017-02-20,20.0
2017-02-21,19.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,10.0
2017-02-25,22.0
2017-02-26,11.0
2017-02-27,10.0
2017-02-28,29.0
2017-03-01,26.90896614821592
2017-03-02,25.0288197621226
2017-03-03,13.648673376029278
2017-03-04,31.088746569075937
2017-03-05,40.30146386093321
2017-03-06,30.545288197621225
2017-03-07,26.220951509606586
2017-03-08,20.204483074107962
2017-03-09,15.70448307410796
2017-03-10,5.0
2017-03-11,20.77676120768527
2017-03-12,4.700365965233303
2017-03-13,8.272644098810613
2017-03-14,0.0
2017-03-15,4.136322049405306
2017-03-16,4.5
2017-03-17,0.0
2017-03-18,4.888380603842635
2017-03-19,15.700365965233303
2017-03-20,12.596980786825252
2017-03-21,4.136322049405306
2017-03-22,8.636322049405306
2017-03-23,4.136322049405306
2017-03-24,9.32433668801464
2017-03-25,10.388380603842634
2017-03-26,20.77676120768527
2017-03-27,4.136322049405306
2017-03-28,4.136322049405306
2017-03-29,13.82433668801464
2017-03-30,16.392497712717294
2017-03-31,0.0
2017-04-01,4.888380603842635
2017-04-02,9.77676120768527
2017-04-03,0.0
2017-04-04,12.784995425434584
2017-04-05,16.921317474839892
2017-04-06,8.648673376029278
2017-04-07,13.161024702653249
2017-04-08,0.0
2017-04-09,10.152790484903935
2017-04-10,17.297346752058555
2017-04-11,8.648673376029278
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,10.528819762122598
2017-04-16,0.0
2017-04-17,18.049405306495885
2017-04-18,8.272644098810613
2017-04-19,8.272644098810613
2017-04-20,8.648673376029278
2017-04-21,9.024702653247942
2017-04-22,10.152790484903935
2017-04-23,0.0
2017-04-24,8.648673376029278
2017-04-25,0.0
2017-04-26,16.545288197621225
2017-04-27,0.0
2017-04-28,17.673376029277218
2017-04-29,0.0
2017-04-30,10.152790484903935
2017-05-01,9.400731930466605
2017-05-02,0.0
2017-05-03,25.193961573650505
2017-05-04,8.272644098810613
2017-05-05,0.0
2017-05-06,19.929551692589204
2017-05-07,9.77676120768527
2017-05-08,8.648673376029278
2017-05-09,8.648673376029278
2017-05-10,0.0
2017-05-11,8.648673376029278
2017-05-12,8.648673376029278
2017-05-13,0.0
2017-05-14,9.77676120768527
2017-05-15,0.0
2017-05-16,8.272644098810613
2017-05-17,8.272644098810613
2017-05-18,16.921317474839892
2017-05-19,0.0
2017-05-20,10.152790484903935
2017-05-21,10.152790484903935
2017-05-22,16.921317474839892
2017-05-23,16.545288197621225
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-27,20.681610247026534
2017-05-28,10.528819762122598
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,8.648673376029278
2017-06-01,8.648673376029278
2017-06-02,9.024702653247942
2017-06-03,15.417200365965234
