date,barack obama speech
2016-05-01,6.575342465753424
2016-05-02,8.21917808219178
2016-05-03,4.10958904109589
2016-05-04,2.4657534246575343
2016-05-05,2.4657534246575343
2016-05-06,0.821917808219178
2016-05-07,2.4657534246575343
2016-05-08,2.4657534246575343
2016-05-09,2.4657534246575343
2016-05-10,1.643835616438356
2016-05-11,2.4657534246575343
2016-05-12,0.821917808219178
2016-05-13,0.821917808219178
2016-05-14,1.643835616438356
2016-05-15,0.821917808219178
2016-05-16,1.643835616438356
2016-05-17,0.821917808219178
2016-05-18,2.4657534246575343
2016-05-19,1.643835616438356
2016-05-20,0.821917808219178
2016-05-21,0.821917808219178
2016-05-22,0.821917808219178
2016-05-23,1.643835616438356
2016-05-24,1.643835616438356
2016-05-25,1.643835616438356
2016-05-26,1.643835616438356
2016-05-27,0.821917808219178
2016-05-28,1.643835616438356
2016-05-29,1.643835616438356
2016-05-30,1.643835616438356
2016-05-31,0.821917808219178
2016-06-01,1.643835616438356
2016-06-02,0.821917808219178
2016-06-03,0.821917808219178
2016-06-04,1.643835616438356
2016-06-05,0.821917808219178
2016-06-06,1.643835616438356
2016-06-07,1.643835616438356
2016-06-08,1.643835616438356
2016-06-09,1.643835616438356
2016-06-10,0.821917808219178
2016-06-11,0.821917808219178
2016-06-12,1.643835616438356
2016-06-13,1.643835616438356
2016-06-14,2.4657534246575343
2016-06-15,2.4657534246575343
2016-06-16,1.643835616438356
2016-06-17,0.821917808219178
2016-06-18,0.821917808219178
2016-06-19,0.821917808219178
2016-06-20,0.821917808219178
2016-06-21,0.821917808219178
2016-06-22,0.821917808219178
2016-06-23,0.0
2016-06-24,0.821917808219178
2016-06-25,0.821917808219178
2016-06-26,0.821917808219178
2016-06-27,0.821917808219178
2016-06-28,0.821917808219178
2016-06-29,0.821917808219178
2016-06-30,2.4657534246575343
2016-07-01,1.643835616438356
2016-07-02,0.821917808219178
2016-07-03,0.821917808219178
2016-07-04,0.821917808219178
2016-07-05,0.0
2016-07-06,1.643835616438356
2016-07-07,0.821917808219178
2016-07-08,1.643835616438356
2016-07-09,0.821917808219178
2016-07-10,0.821917808219178
2016-07-11,0.821917808219178
2016-07-12,2.4657534246575343
2016-07-13,3.287671232876712
2016-07-14,0.821917808219178
2016-07-15,1.643835616438356
2016-07-16,0.821917808219178
2016-07-17,1.643835616438356
2016-07-18,0.821917808219178
2016-07-19,13.972602739726026
2016-07-20,9.041095890410958
2016-07-21,4.10958904109589
2016-07-22,3.287671232876712
2016-07-23,1.643835616438356
2016-07-24,1.643835616438356
2016-07-25,1.643835616438356
2016-07-26,9.041095890410958
2016-07-27,8.21917808219178
2016-07-28,82.1917808219178
2016-07-29,35.342465753424655
2016-07-30,10.684931506849315
2016-07-31,4.931506849315069
2016-08-01,4.10958904109589
2016-08-02,2.4657534246575343
2016-08-03,2.4657534246575343
2016-08-04,2.4657534246575343
2016-08-05,1.643835616438356
2016-08-06,2.4657534246575343
2016-08-07,0.821917808219178
2016-08-08,0.821917808219178
2016-08-09,0.821917808219178
2016-08-10,0.821917808219178
2016-08-11,0.821917808219178
2016-08-12,0.821917808219178
2016-08-13,0.821917808219178
2016-08-14,0.821917808219178
2016-08-15,0.821917808219178
2016-08-16,0.821917808219178
2016-08-17,0.821917808219178
2016-08-18,0.821917808219178
2016-08-19,0.821917808219178
2016-08-20,0.821917808219178
2016-08-21,0.0
2016-08-22,0.821917808219178
2016-08-23,0.821917808219178
2016-08-24,0.821917808219178
2016-08-25,1.643835616438356
2016-08-26,0.821917808219178
2016-08-27,0.821917808219178
2016-08-28,0.821917808219178
2016-08-29,0.821917808219178
2016-08-30,0.821917808219178
2016-08-31,1.643835616438356
2016-09-01,1.643835616438356
2016-09-02,0.821917808219178
2016-09-03,0.821917808219178
2016-09-04,0.821917808219178
2016-09-05,1.643835616438356
2016-09-06,0.821917808219178
2016-09-07,1.643835616438356
2016-09-08,1.643835616438356
2016-09-09,0.821917808219178
2016-09-10,1.643835616438356
2016-09-11,2.4657534246575343
2016-09-12,1.643835616438356
2016-09-13,0.821917808219178
2016-09-14,1.643835616438356
2016-09-15,0.821917808219178
2016-09-16,1.643835616438356
2016-09-17,0.821917808219178
2016-09-18,2.4657534246575343
2016-09-19,2.4657534246575343
2016-09-20,3.287671232876712
2016-09-21,2.4657534246575343
2016-09-22,2.4657534246575343
2016-09-23,1.643835616438356
2016-09-24,1.643835616438356
2016-09-25,0.821917808219178
2016-09-26,2.4657534246575343
2016-09-27,1.643835616438356
2016-09-28,1.643835616438356
2016-09-29,2.4657534246575343
2016-09-30,0.821917808219178
2016-10-01,0.910958904109589
2016-10-02,1.321917808219178
2016-10-03,1.821917808219178
2016-10-04,1.410958904109589
2016-10-05,1.321917808219178
2016-10-06,0.910958904109589
2016-10-07,0.910958904109589
2016-10-08,0.910958904109589
2016-10-09,1.321917808219178
2016-10-10,1.821917808219178
2016-10-11,2.321917808219178
2016-10-12,2.321917808219178
2016-10-13,1.821917808219178
2016-10-14,6.287671232876712
2016-10-15,4.465753424657534
2016-10-16,2.232876712328767
2016-10-17,2.232876712328767
2016-10-18,2.232876712328767
2016-10-19,1.821917808219178
2016-10-20,3.143835616438356
2016-10-21,1.821917808219178
2016-10-22,1.410958904109589
2016-10-23,1.321917808219178
2016-10-24,1.821917808219178
2016-10-25,1.321917808219178
2016-10-26,1.821917808219178
2016-10-27,1.821917808219178
2016-10-28,1.321917808219178
2016-10-29,1.321917808219178
2016-10-30,1.321917808219178
2016-10-31,1.821917808219178
2016-11-01,1.321917808219178
