date,trump cake
2016-07-26,1.6399447131997236
2016-07-27,1.7961299239806499
2016-07-28,2.420870767104354
2016-07-29,2.498963372494817
2016-07-30,1.9523151347615757
2016-07-31,1.9523151347615757
2016-08-01,1.6399447131997236
2016-08-02,3.1237042156185213
2016-08-03,2.420870767104354
2016-08-04,2.9675190048375955
2016-08-05,1.7180373185901867
2016-08-06,1.5618521078092606
2016-08-07,1.3275742916378714
2016-08-08,1.0932964754664825
2016-08-09,1.7961299239806499
2016-08-10,2.57705597788528
2016-08-11,2.0304077401520386
2016-08-12,2.108500345542502
2016-08-13,0.8590186592950934
2016-08-14,1.4837595024187977
2016-08-15,0.7809260539046303
2016-08-16,1.6399447131997236
2016-08-17,0.5466482377332412
2016-08-18,0.7028334485141673
2016-08-19,1.8742225293711128
2016-08-20,2.498963372494817
2016-08-21,2.498963372494817
2016-08-22,1.2494816862474085
2016-08-23,0.9371112646855564
2016-08-24,0.39046302695231516
2016-08-25,0.9371112646855564
2016-08-26,2.498963372494817
2016-08-27,1.4837595024187977
2016-08-28,1.6399447131997236
2016-08-29,0.8590186592950934
2016-08-30,0.5466482377332412
2016-08-31,1.4056668970283346
2016-09-01,1.0932964754664825
2016-09-02,1.4837595024187977
2016-09-03,1.2494816862474085
2016-09-04,1.2494816862474085
2016-09-05,0.9371112646855564
2016-09-06,0.7028334485141673
2016-09-07,2.811333794056669
2016-09-08,3.3579820317899105
2016-09-09,2.186592950932965
2016-09-10,1.8742225293711128
2016-09-11,0.7809260539046303
2016-09-12,1.4056668970283346
2016-09-13,1.5618521078092606
2016-09-14,1.0932964754664825
2016-09-15,1.4056668970283346
2016-09-16,0.9371112646855564
2016-09-17,1.6399447131997236
2016-09-18,1.0152038700760193
2016-09-19,1.1713890808569456
2016-09-20,1.1713890808569456
2016-09-21,1.0152038700760193
2016-09-22,1.5618521078092606
2016-09-23,1.2494816862474085
2016-09-24,1.7961299239806499
2016-09-25,1.0152038700760193
2016-09-26,1.8742225293711128
2016-09-27,6.3255010366275055
2016-09-28,2.264685556323428
2016-09-29,2.57705597788528
2016-09-30,2.0304077401520386
2016-10-01,2.710435383552177
2016-10-02,3.4523151347615757
2016-10-03,2.866620594333103
2016-10-04,1.4371112646855564
2016-10-05,2.210435383552177
2016-10-06,2.218037318590187
2016-10-07,2.132342778161714
2016-10-08,7.3189357290946795
2016-10-09,6.904630269523151
2016-10-10,7.779889426399447
2016-10-11,4.959917069799586
2016-10-12,5.335176226675881
2016-10-13,3.6475466482377334
2016-10-14,4.374222529371113
2016-10-15,1.898064961990325
2016-10-16,4.257083621285418
2016-10-17,3.0932964754664827
2016-10-18,3.0304077401520386
2016-10-19,2.366620594333103
2016-10-20,4.459917069799586
2016-10-21,2.6399447131997236
2016-10-22,4.06185210780926
2016-10-23,3.5618521078092606
2016-10-24,3.5304077401520386
2016-10-25,2.5932964754664827
2016-10-26,3.600898410504492
2016-10-27,2.8742225293711128
2016-10-28,2.476157567380788
2016-10-29,1.5152038700760193
2016-10-30,3.29612992398065
2016-10-31,3.1399447131997236
2016-11-01,3.2570836212854184
2016-11-02,2.0
2016-11-03,5.0
2016-11-04,3.0
2016-11-05,1.0
2016-11-06,6.0
2016-11-07,6.0
2016-11-08,19.0
2016-11-09,86.0
2016-11-10,34.0
2016-11-11,24.0
2016-11-12,14.0
2016-11-13,10.0
2016-11-14,6.0
2016-11-15,5.0
2016-11-16,6.0
2016-11-17,4.0
2016-11-18,5.0
2016-11-19,9.0
2016-11-20,3.0
2016-11-21,4.0
2016-11-22,6.0
2016-11-23,3.0
2016-11-24,3.0
2016-11-25,4.0
2016-11-26,2.0
2016-11-27,2.0
2016-11-28,3.0
2016-11-29,3.0
2016-11-30,2.0
2016-12-01,3.0
2016-12-02,6.0
2016-12-03,3.0
2016-12-04,3.0
2016-12-05,3.0
2016-12-06,2.0
2016-12-07,3.0
2016-12-08,3.0
2016-12-09,1.0
2016-12-10,2.0
2016-12-11,5.0
2016-12-12,3.0
2016-12-13,3.0
2016-12-14,3.0
2016-12-15,2.0
2016-12-16,3.0
2016-12-17,3.0
2016-12-18,1.0
2016-12-19,1.0
2016-12-20,2.0
2016-12-21,3.0
2016-12-22,1.0
2016-12-23,2.0
2016-12-24,2.0
2016-12-25,1.0
2016-12-26,1.0
2016-12-27,0.0
2016-12-28,2.0
2016-12-29,2.0
2016-12-30,2.0
2016-12-31,5.0
2017-01-01,5.0
2017-01-02,1.0
2017-01-03,1.0
2017-01-04,3.0
2017-01-05,1.0
2017-01-06,2.0
2017-01-07,2.0
2017-01-08,1.0
2017-01-09,2.0
2017-01-10,2.0
2017-01-11,5.0
2017-01-12,4.0
2017-01-13,3.0
2017-01-14,3.0
2017-01-15,3.0
2017-01-16,4.0
2017-01-17,4.0
2017-01-18,2.0
2017-01-19,6.0
2017-01-20,17.0
2017-01-21,73.0
2017-01-22,100.0
2017-01-23,52.0
2017-01-24,27.0
2017-01-25,20.0
2017-01-26,9.0
2017-01-27,17.0
2017-01-28,19.0
2017-01-29,14.0
2017-01-30,17.0
2017-01-31,14.0
2017-02-01,16.0
2017-02-02,12.0
2017-02-03,9.0
2017-02-04,8.0
2017-02-05,6.0
2017-02-06,9.0
2017-02-07,6.0
2017-02-08,4.0
2017-02-09,7.0
2017-02-10,5.0
2017-02-11,5.0
2017-02-12,5.0
2017-02-13,6.0
2017-02-14,5.0
2017-02-15,7.0
2017-02-16,7.0
2017-02-17,4.0
2017-02-18,7.0
2017-02-19,4.0
2017-02-20,4.0
2017-02-21,3.0
2017-02-22,4.0
2017-02-23,4.0
2017-02-24,3.0
2017-02-25,3.0
2017-02-26,4.0
2017-02-27,2.0
2017-02-28,4.0
2017-03-01,4.477777777777778
2017-03-02,3.9833333333333334
2017-03-03,1.988888888888889
2017-03-04,3.977777777777778
2017-03-05,2.9833333333333334
2017-03-06,1.988888888888889
2017-03-07,1.9833333333333334
2017-03-08,1.988888888888889
2017-03-09,2.988888888888889
2017-03-10,2.488888888888889
2017-03-11,2.9833333333333334
2017-03-12,1.988888888888889
2017-03-13,1.988888888888889
2017-03-14,1.988888888888889
2017-03-15,3.477777777777778
2017-03-16,3.9833333333333334
2017-03-17,3.977777777777778
2017-03-18,2.9833333333333334
2017-03-19,2.988888888888889
2017-03-20,3.477777777777778
2017-03-21,1.9833333333333334
2017-03-22,1.9833333333333334
2017-03-23,1.988888888888889
2017-03-24,1.988888888888889
2017-03-25,3.4833333333333334
2017-03-26,2.9833333333333334
2017-03-27,3.477777777777778
2017-03-28,2.4833333333333334
2017-03-29,2.488888888888889
2017-03-30,2.977777777777778
2017-03-31,1.988888888888889
2017-04-01,2.4833333333333334
2017-04-02,3.9555555555555557
2017-04-03,1.9777777777777779
2017-04-04,1.9777777777777779
2017-04-05,1.9777777777777779
2017-04-06,1.9777777777777779
2017-04-07,2.966666666666667
2017-04-08,1.9777777777777779
2017-04-09,2.966666666666667
2017-04-10,1.9777777777777779
2017-04-11,1.9777777777777779
2017-04-12,89.0
2017-04-13,98.88888888888889
2017-04-14,62.300000000000004
2017-04-15,35.6
2017-04-16,53.400000000000006
2017-04-17,37.57777777777778
2017-04-18,27.68888888888889
2017-04-19,10.877777777777778
2017-04-20,15.822222222222223
2017-04-21,7.911111111111111
2017-04-22,6.9222222222222225
2017-04-23,4.944444444444445
2017-04-24,4.944444444444445
2017-04-25,5.933333333333334
2017-04-26,3.9555555555555557
2017-04-27,4.944444444444445
2017-04-28,4.944444444444445
2017-04-29,5.933333333333334
2017-04-30,5.933333333333334
2017-05-01,4.944444444444445
2017-05-02,3.9555555555555557
2017-05-03,3.9555555555555557
2017-05-04,3.9555555555555557
2017-05-05,2.966666666666667
2017-05-06,1.9777777777777779
2017-05-07,2.966666666666667
2017-05-08,0.9888888888888889
2017-05-09,2.966666666666667
2017-05-10,2.966666666666667
2017-05-11,3.9555555555555557
2017-05-12,3.9555555555555557
2017-05-13,3.9555555555555557
2017-05-14,3.9555555555555557
2017-05-15,4.944444444444445
2017-05-16,3.9555555555555557
2017-05-17,3.9555555555555557
2017-05-18,4.944444444444445
2017-05-19,3.9555555555555557
2017-05-20,3.9555555555555557
2017-05-21,3.9555555555555557
2017-05-22,2.966666666666667
2017-05-23,2.966666666666667
2017-05-24,4.944444444444445
2017-05-25,4.944444444444445
2017-05-26,4.944444444444445
2017-05-27,3.9555555555555557
2017-05-28,4.944444444444445
2017-05-29,1.9777777777777779
2017-05-30,2.966666666666667
2017-05-31,3.9555555555555557
2017-06-01,2.966666666666667
2017-06-02,2.966666666666667
2017-06-03,2.966666666666667
