date,comey
2016-10-23,0.46366563545678385
2016-10-24,0.5693856935412589
2016-10-25,0.5693856935412589
2016-10-26,0.5693856935412589
2016-10-27,0.46366563545678385
2016-10-28,8.284803333543785
2016-10-29,21.417703137824358
2016-10-30,18.298156449270788
2016-10-31,20.238146347622955
2016-11-01,12.09984847528253
2016-11-02,7.062314540059347
2016-11-03,5.044510385756676
2016-11-04,5.801186943620178
2016-11-05,2.774480712166172
2016-11-06,10.845697329376854
2016-11-07,12.106824925816024
2016-11-08,4.035608308605341
2016-11-09,9.33234421364985
2016-11-10,3.026706231454006
2016-11-11,2.522255192878338
2016-11-12,3.5311572700296736
2016-11-13,4.540059347181009
2016-11-14,2.0178041543026706
2016-11-15,1.261127596439169
2016-11-16,1.0089020771513353
2016-11-17,1.0089020771513353
2016-11-18,1.0089020771513353
2016-11-19,0.7566765578635015
2016-11-20,0.5044510385756676
2016-11-21,0.5044510385756676
2016-11-22,0.5044510385756676
2016-11-23,0.5044510385756676
2016-11-24,0.2522255192878338
2016-11-25,0.2522255192878338
2016-11-26,0.5044510385756676
2016-11-27,0.5044510385756676
2016-11-28,0.2522255192878338
2016-11-29,0.2522255192878338
2016-11-30,0.2522255192878338
2016-12-01,0.2522255192878338
2016-12-02,0.5044510385756676
2016-12-03,0.2522255192878338
2016-12-04,0.2522255192878338
2016-12-05,0.2522255192878338
2016-12-06,0.2522255192878338
2016-12-07,0.2522255192878338
2016-12-08,0.2522255192878338
2016-12-09,0.2522255192878338
2016-12-10,0.7566765578635015
2016-12-11,0.5044510385756676
2016-12-12,1.0089020771513353
2016-12-13,0.7566765578635015
2016-12-14,0.5044510385756676
2016-12-15,0.5044510385756676
2016-12-16,1.0089020771513353
2016-12-17,0.5044510385756676
2016-12-18,0.5044510385756676
2016-12-19,0.5044510385756676
2016-12-20,0.7566765578635015
2016-12-21,0.7566765578635015
2016-12-22,0.5044510385756676
2016-12-23,0.2522255192878338
2016-12-24,0.2522255192878338
2016-12-25,0.2522255192878338
2016-12-26,0.2522255192878338
2016-12-27,0.2522255192878338
2016-12-28,0.2522255192878338
2016-12-29,0.2522255192878338
2016-12-30,0.2522255192878338
2016-12-31,0.5044510385756676
2017-01-01,0.2522255192878338
2017-01-02,0.2522255192878338
2017-01-03,0.2522255192878338
2017-01-04,0.2522255192878338
