date,obama emails
2016-07-23,2.7891156462585034
2016-07-24,1.8594104308390023
2016-07-25,9.297052154195011
2016-07-26,14.875283446712018
2016-07-27,7.437641723356009
2016-07-28,19.523809523809526
2016-07-29,4.648526077097506
2016-07-30,1.8594104308390023
2016-07-31,0.9297052154195011
2016-08-01,0.9297052154195011
2016-08-02,1.8594104308390023
2016-08-03,0.9297052154195011
2016-08-04,0.9297052154195011
2016-08-05,0.9297052154195011
2016-08-06,0.0
2016-08-07,0.9297052154195011
2016-08-08,1.8594104308390023
2016-08-09,0.9297052154195011
2016-08-10,1.8594104308390023
2016-08-11,0.9297052154195011
2016-08-12,2.7891156462585034
2016-08-13,0.9297052154195011
2016-08-14,1.8594104308390023
2016-08-15,2.7891156462585034
2016-08-16,3.7188208616780045
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.9297052154195011
2016-08-20,0.0
2016-08-21,0.9297052154195011
2016-08-22,0.9297052154195011
2016-08-23,4.648526077097506
2016-08-24,1.8594104308390023
2016-08-25,0.9297052154195011
2016-08-26,0.9297052154195011
2016-08-27,0.9297052154195011
2016-08-28,1.8594104308390023
2016-08-29,0.0
2016-08-30,1.8594104308390023
2016-08-31,0.9297052154195011
2016-09-01,0.0
2016-09-02,2.7891156462585034
2016-09-03,1.8594104308390023
2016-09-04,1.8594104308390023
2016-09-05,1.8594104308390023
2016-09-06,0.9297052154195011
2016-09-07,0.0
2016-09-08,0.9297052154195011
2016-09-09,1.8594104308390023
2016-09-10,0.9297052154195011
2016-09-11,0.9297052154195011
2016-09-12,1.8594104308390023
2016-09-13,0.0
2016-09-14,13.015873015873016
2016-09-15,5.578231292517007
2016-09-16,2.7891156462585034
2016-09-17,3.7188208616780045
2016-09-18,0.0
2016-09-19,2.7891156462585034
2016-09-20,1.8594104308390023
2016-09-21,0.9297052154195011
2016-09-22,0.0
2016-09-23,3.7188208616780045
2016-09-24,14.875283446712018
2016-09-25,8.36734693877551
2016-09-26,6.507936507936508
2016-09-27,13.015873015873016
2016-09-28,11.156462585034014
2016-09-29,2.7891156462585034
2016-09-30,2.7891156462585034
2016-10-01,3.3945578231292517
2016-10-02,1.4648526077097506
2016-10-03,1.9648526077097506
2016-10-04,1.4297052154195011
2016-10-05,1.4297052154195011
2016-10-06,2.929705215419501
2016-10-07,8.148526077097506
2016-10-08,3.7891156462585034
2016-10-09,6.289115646258503
2016-10-10,11.043083900226758
2016-10-11,9.148526077097506
2016-10-12,8.148526077097506
2016-10-13,4.859410430839002
2016-10-14,17.83219954648526
2016-10-15,8.753968253968253
2016-10-16,9.113378684807255
2016-10-17,6.753968253968254
2016-10-18,5.253968253968254
2016-10-19,6.824263038548753
2016-10-20,20.367346938775512
2016-10-21,96.48526077097506
2016-10-22,14.472789115646258
2016-10-23,3.824263038548753
2016-10-24,8.218820861678005
2016-10-25,14.472789115646258
2016-10-26,15.691609977324262
2016-10-27,7.253968253968254
2016-10-28,10.613378684807255
2016-10-29,28.34013605442177
2016-10-30,29.945578231292515
2016-10-31,20.72675736961451
2016-11-01,21.015873015873016
2016-11-02,20.0
2016-11-03,14.0
2016-11-04,11.0
2016-11-05,16.0
2016-11-06,12.0
2016-11-07,9.0
2016-11-08,13.0
2016-11-09,17.0
2016-11-10,15.0
2016-11-11,6.0
2016-11-12,7.0
2016-11-13,4.0
2016-11-14,3.0
2016-11-15,3.0
2016-11-16,2.0
2016-11-17,3.0
2016-11-18,2.0
2016-11-19,1.0
2016-11-20,2.0
2016-11-21,3.0
2016-11-22,3.0
2016-11-23,0.0
2016-11-24,2.0
2016-11-25,2.0
2016-11-26,2.0
2016-11-27,3.0
2016-11-28,2.0
2016-11-29,0.0
2016-11-30,2.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,3.0
2016-12-05,2.0
2016-12-06,2.0
2016-12-07,0.0
2016-12-08,1.0
2016-12-09,2.0
2016-12-10,2.0
2016-12-11,3.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,3.0
2016-12-16,7.0
2016-12-17,2.0
2016-12-18,1.0
2016-12-19,0.0
2016-12-20,3.0
2016-12-21,4.0
2016-12-22,1.0
2016-12-23,5.0
2016-12-24,0.0
2016-12-25,1.0
2016-12-26,0.0
2016-12-27,3.0
2016-12-28,3.0
2016-12-29,1.0
2016-12-30,5.0
2016-12-31,2.0
2017-01-01,0.0
2017-01-02,2.0
2017-01-03,0.0
2017-01-04,3.0
2017-01-05,4.0
2017-01-06,1.0
2017-01-07,0.0
2017-01-08,1.0
2017-01-09,1.0
2017-01-10,4.0
2017-01-11,3.0
2017-01-12,2.0
2017-01-13,2.0
2017-01-14,1.0
2017-01-15,4.0
2017-01-16,1.0
2017-01-17,2.0
2017-01-18,2.0
2017-01-19,2.0
2017-01-20,1.0
2017-01-21,4.0
2017-01-22,2.0
2017-01-23,5.0
2017-01-24,2.0
2017-01-25,2.0
2017-01-26,1.0
2017-01-27,2.0
2017-01-28,1.0
2017-01-29,0.0
2017-01-30,2.0
2017-01-31,0.0
2017-02-01,1.0
2017-02-02,2.0
2017-02-03,3.0
2017-02-04,1.0
2017-02-05,2.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,2.0
2017-02-12,0.0
2017-02-13,1.0
2017-02-14,1.0
2017-02-15,2.0
2017-02-16,2.0
2017-02-17,1.0
2017-02-18,3.0
2017-02-19,1.0
2017-02-20,1.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,1.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,2.0
2017-02-27,2.0
2017-02-28,1.0
2017-03-01,1.416184971098266
2017-03-02,0.5722543352601156
2017-03-03,1.884393063583815
2017-03-04,13.702312138728324
2017-03-05,3.9566473988439306
2017-03-06,0.4161849710982659
2017-03-07,0.9161849710982659
2017-03-08,0.2601156069364162
2017-03-09,1.0722543352601157
2017-03-10,1.6965317919075145
2017-03-11,0.6763005780346821
2017-03-12,0.31213872832369943
2017-03-13,0.9161849710982659
2017-03-14,0.31213872832369943
2017-03-15,0.8121387283236994
2017-03-16,0.31213872832369943
2017-03-17,0.31213872832369943
2017-03-18,0.31213872832369943
2017-03-19,0.5
2017-03-20,0.31213872832369943
2017-03-21,0.0
2017-03-22,1.0722543352601157
2017-03-23,0.0
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,1.1763005780346822
2017-03-27,0.0
2017-03-28,0.31213872832369943
2017-03-29,0.0
2017-03-30,0.4682080924855492
2017-03-31,1.4364161849710984
2017-04-01,0.8641618497109826
2017-04-02,0.7283236994219653
2017-04-03,0.0
2017-04-04,0.8323699421965318
2017-04-05,0.6242774566473989
2017-04-06,0.0
2017-04-07,0.6242774566473989
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.6242774566473989
2017-04-11,0.6242774566473989
2017-04-12,0.6242774566473989
2017-04-13,0.6242774566473989
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.7283236994219653
2017-04-17,0.6242774566473989
2017-04-18,0.6242774566473989
2017-04-19,0.0
2017-04-20,0.6242774566473989
2017-04-21,0.0
2017-04-22,1.3526011560693643
2017-04-23,0.0
2017-04-24,0.9364161849710984
2017-04-25,0.6242774566473989
2017-04-26,0.6242774566473989
2017-04-27,0.0
2017-04-28,0.6242774566473989
2017-04-29,0.7283236994219653
2017-04-30,0.7283236994219653
2017-05-01,0.6242774566473989
2017-05-02,0.6242774566473989
2017-05-03,1.7687861271676302
2017-05-04,0.8323699421965318
2017-05-05,0.6242774566473989
2017-05-06,1.0404624277456649
2017-05-07,0.7283236994219653
2017-05-08,0.6242774566473989
2017-05-09,0.9364161849710984
2017-05-10,2.0809248554913298
2017-05-11,0.9364161849710984
2017-05-12,1.2485549132947977
2017-05-13,0.7283236994219653
2017-05-14,0.0
2017-05-15,0.6242774566473989
2017-05-16,0.6242774566473989
2017-05-17,1.7687861271676302
2017-05-18,1.1445086705202312
2017-05-19,1.2485549132947977
2017-05-20,0.7283236994219653
2017-05-21,0.7283236994219653
2017-05-22,0.6242774566473989
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,1.2485549132947977
2017-05-26,0.6242774566473989
2017-05-27,0.7283236994219653
2017-05-28,0.7283236994219653
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,1.1445086705202312
2017-06-01,0.9364161849710984
2017-06-02,0.6242774566473989
2017-06-03,1.7687861271676302
