date,neera tanden
2016-08-14,0.9073529411764706
2016-08-15,0.9073529411764706
2016-08-16,9.980882352941176
2016-08-17,8.166176470588235
2016-08-18,1.8147058823529412
2016-08-19,1.8147058823529412
2016-08-20,0.9073529411764706
2016-08-21,0.0
2016-08-22,1.8147058823529412
2016-08-23,9.980882352941176
2016-08-24,5.444117647058824
2016-08-25,3.6294117647058823
2016-08-26,0.9073529411764706
2016-08-27,0.0
2016-08-28,0.9073529411764706
2016-08-29,11.795588235294117
2016-08-30,6.351470588235294
2016-08-31,1.8147058823529412
2016-09-01,3.6294117647058823
2016-09-02,3.6294117647058823
2016-09-03,2.722058823529412
2016-09-04,9.073529411764707
2016-09-05,3.6294117647058823
2016-09-06,1.8147058823529412
2016-09-07,2.722058823529412
2016-09-08,5.444117647058824
2016-09-09,1.8147058823529412
2016-09-10,0.9073529411764706
2016-09-11,1.8147058823529412
2016-09-12,0.9073529411764706
2016-09-13,1.8147058823529412
2016-09-14,1.8147058823529412
2016-09-15,0.9073529411764706
2016-09-16,3.6294117647058823
2016-09-17,8.166176470588235
2016-09-18,0.9073529411764706
2016-09-19,2.722058823529412
2016-09-20,2.722058823529412
2016-09-21,1.8147058823529412
2016-09-22,2.722058823529412
2016-09-23,6.351470588235294
2016-09-24,51.71911764705882
2016-09-25,20.86911764705882
2016-09-26,9.980882352941176
2016-09-27,4.536764705882353
2016-09-28,1.8147058823529412
2016-09-29,7.258823529411765
2016-09-30,5.444117647058824
2016-10-01,2.361029411764706
2016-10-02,4.314705882352941
2016-10-03,8.129411764705882
2016-10-04,1.861029411764706
2016-10-05,2.361029411764706
2016-10-06,1.9536764705882352
2016-10-07,0.9536764705882352
2016-10-08,0.9536764705882352
2016-10-09,2.361029411764706
2016-10-10,5.222058823529412
2016-10-11,7.083088235294118
2016-10-12,12.351470588235294
2016-10-13,11.351470588235294
2016-10-14,11.851470588235294
2016-10-15,9.944117647058825
2016-10-16,16.758823529411764
2016-10-17,12.39779411764706
2016-10-18,20.480882352941176
2016-10-19,41.86911764705882
2016-10-20,28.063970588235293
2016-10-21,22.38823529411765
2016-10-22,16.573529411764707
2016-10-23,7.722058823529412
2016-10-24,9.036764705882353
2016-10-25,16.666176470588233
2016-10-26,28.749264705882354
2016-10-27,40.822794117647064
2016-10-28,41.46176470588235
2016-10-29,41.822794117647064
2016-10-30,87.00661764705882
2016-10-31,88.36764705882354
2016-11-01,13.758823529411764
2016-11-02,11.0
2016-11-03,11.0
2016-11-04,15.0
2016-11-05,9.0
2016-11-06,17.0
2016-11-07,8.0
2016-11-08,5.0
2016-11-09,15.0
2016-11-10,7.0
2016-11-11,6.0
2016-11-12,4.0
2016-11-13,10.0
2016-11-14,3.0
2016-11-15,4.0
2016-11-16,5.0
2016-11-17,2.0
2016-11-18,2.0
2016-11-19,4.0
2016-11-20,23.0
2016-11-21,5.0
2016-11-22,3.0
2016-11-23,1.0
2016-11-24,3.0
2016-11-25,3.0
2016-11-26,2.0
2016-11-27,1.0
2016-11-28,4.0
2016-11-29,6.0
2016-11-30,2.0
2016-12-01,1.0
2016-12-02,2.0
2016-12-03,1.0
2016-12-04,1.0
2016-12-05,1.0
2016-12-06,13.0
2016-12-07,3.0
2016-12-08,1.0
2016-12-09,3.0
2016-12-10,2.0
2016-12-11,2.0
2016-12-12,1.0
2016-12-13,7.0
2016-12-14,17.0
2016-12-15,10.0
2016-12-16,5.0
2016-12-17,5.0
2016-12-18,35.0
2016-12-19,17.0
2016-12-20,3.0
2016-12-21,1.0
2016-12-22,2.0
2016-12-23,2.0
2016-12-24,0.0
2016-12-25,1.0
2016-12-26,1.0
2016-12-27,1.0
2016-12-28,2.0
2016-12-29,5.0
2016-12-30,4.0
2016-12-31,2.0
2017-01-01,0.0
2017-01-02,2.0
2017-01-03,1.0
2017-01-04,1.0
2017-01-05,2.0
2017-01-06,2.0
2017-01-07,6.0
2017-01-08,14.0
2017-01-09,15.0
2017-01-10,8.0
2017-01-11,8.0
2017-01-12,3.0
2017-01-13,10.0
2017-01-14,4.0
2017-01-15,3.0
2017-01-16,1.0
2017-01-17,3.0
2017-01-18,3.0
2017-01-19,1.0
2017-01-20,6.0
2017-01-21,1.0
2017-01-22,2.0
2017-01-23,1.0
2017-01-24,2.0
2017-01-25,3.0
2017-01-26,2.0
2017-01-27,3.0
2017-01-28,4.0
2017-01-29,2.0
2017-01-30,2.0
2017-01-31,2.0
2017-02-01,2.0
2017-02-02,1.0
2017-02-03,1.0
2017-02-04,2.0
2017-02-05,8.0
2017-02-06,7.0
2017-02-07,26.0
2017-02-08,8.0
2017-02-09,7.0
2017-02-10,3.0
2017-02-11,2.0
2017-02-12,8.0
2017-02-13,3.0
2017-02-14,6.0
2017-02-15,1.0
2017-02-16,3.0
2017-02-17,3.0
2017-02-18,2.0
2017-02-19,2.0
2017-02-20,2.0
2017-02-21,2.0
2017-02-22,1.0
2017-02-23,3.0
2017-02-24,2.0
2017-02-25,3.0
2017-02-26,7.0
2017-02-27,1.0
2017-02-28,1.0
2017-03-01,0.9216589861751152
2017-03-02,3.3433179723502304
2017-03-03,6.686635944700461
2017-03-04,2.421658986175115
2017-03-05,1.9216589861751152
2017-03-06,1.4216589861751152
2017-03-07,2.8824884792626726
2017-03-08,2.8824884792626726
2017-03-09,1.9608294930875576
2017-03-10,6.725806451612903
2017-03-11,1.9216589861751152
2017-03-12,3.8041474654377883
2017-03-13,0.9608294930875576
2017-03-14,2.3824884792626726
2017-03-15,1.9216589861751152
2017-03-16,2.8824884792626726
2017-03-17,2.8824884792626726
2017-03-18,1.8824884792626728
2017-03-19,6.264976958525345
2017-03-20,6.686635944700461
2017-03-21,1.4608294930875576
2017-03-22,1.9216589861751152
2017-03-23,1.4608294930875576
2017-03-24,11.490783410138249
2017-03-25,1.4608294930875576
2017-03-26,3.8433179723502304
2017-03-27,1.9216589861751152
2017-03-28,1.9216589861751152
2017-03-29,1.8824884792626728
2017-03-30,4.225806451612903
2017-03-31,9.569124423963133
2017-04-01,96.08294930875576
2017-04-02,53.45622119815668
2017-04-03,28.571428571428573
2017-04-04,14.746543778801843
2017-04-05,8.294930875576037
2017-04-06,6.451612903225806
2017-04-07,6.451612903225806
2017-04-08,4.6082949308755765
2017-04-09,4.6082949308755765
2017-04-10,12.903225806451612
2017-04-11,9.216589861751153
2017-04-12,4.6082949308755765
2017-04-13,2.7649769585253456
2017-04-14,3.686635944700461
2017-04-15,4.6082949308755765
2017-04-16,1.8433179723502304
2017-04-17,2.7649769585253456
2017-04-18,2.7649769585253456
2017-04-19,2.7649769585253456
2017-04-20,1.8433179723502304
2017-04-21,3.686635944700461
2017-04-22,1.8433179723502304
2017-04-23,4.6082949308755765
2017-04-24,0.9216589861751152
2017-04-25,7.373271889400922
2017-04-26,2.7649769585253456
2017-04-27,4.6082949308755765
2017-04-28,1.8433179723502304
2017-04-29,0.0
2017-04-30,0.9216589861751152
2017-05-01,0.9216589861751152
2017-05-02,2.7649769585253456
2017-05-03,1.8433179723502304
2017-05-04,1.8433179723502304
2017-05-05,3.686635944700461
2017-05-06,2.7649769585253456
2017-05-07,0.0
2017-05-08,1.8433179723502304
2017-05-09,2.7649769585253456
2017-05-10,12.903225806451612
2017-05-11,1.8433179723502304
2017-05-12,0.9216589861751152
2017-05-13,0.9216589861751152
2017-05-14,8.294930875576037
2017-05-15,3.686635944700461
2017-05-16,11.981566820276498
2017-05-17,5.529953917050691
2017-05-18,1.8433179723502304
2017-05-19,2.7649769585253456
2017-05-20,1.8433179723502304
2017-05-21,1.8433179723502304
2017-05-22,0.9216589861751152
2017-05-23,1.8433179723502304
2017-05-24,1.8433179723502304
2017-05-25,2.7649769585253456
2017-05-26,1.8433179723502304
2017-05-27,1.8433179723502304
2017-05-28,1.8433179723502304
2017-05-29,1.8433179723502304
2017-05-30,1.8433179723502304
2017-05-31,0.9216589861751152
2017-06-01,10.138248847926267
2017-06-02,3.686635944700461
2017-06-03,6.451612903225806
