date,trump alone
2017-04-17,0.9830508474576272
2017-04-18,1.228813559322034
2017-04-19,0.7372881355932204
2017-04-20,0.9830508474576272
2017-04-21,0.7372881355932204
2017-04-22,0.4915254237288136
2017-04-23,0.4915254237288136
2017-04-24,0.7372881355932204
2017-04-25,0.7372881355932204
2017-04-26,0.7372881355932204
2017-04-27,0.7372881355932204
2017-04-28,0.9830508474576272
2017-04-29,0.4915254237288136
2017-04-30,0.7372881355932204
2017-05-01,0.7372881355932204
2017-05-02,0.9830508474576272
2017-05-03,0.7372881355932204
2017-05-04,0.4915254237288136
2017-05-05,0.4915254237288136
2017-05-06,0.2457627118644068
2017-05-07,0.4915254237288136
2017-05-08,0.7372881355932204
2017-05-09,0.4915254237288136
2017-05-10,0.4915254237288136
2017-05-11,0.7372881355932204
2017-05-12,0.4915254237288136
2017-05-13,0.9830508474576272
2017-05-14,0.4915254237288136
2017-05-15,0.9830508474576272
2017-05-16,0.9830508474576272
2017-05-17,2.211864406779661
2017-05-18,0.9830508474576272
2017-05-19,1.7203389830508475
2017-05-20,2.211864406779661
2017-05-21,0.9830508474576272
2017-05-22,0.7372881355932204
2017-05-23,0.9830508474576272
2017-05-24,1.228813559322034
2017-05-25,0.4915254237288136
2017-05-26,0.9830508474576272
2017-05-27,0.9830508474576272
2017-05-28,0.7372881355932204
2017-05-29,0.7372881355932204
2017-05-30,0.9830508474576272
2017-05-31,0.9830508474576272
2017-06-01,1.228813559322034
2017-06-02,1.9661016949152543
2017-06-03,0.4915254237288136
